yaw,pitch,roll,p1,p2,p3,p4
-0.715884,0.0,0.0,0,1,1,1
-2.268006,0.0,0.0,0,1,1,1
-0.406766,0.0,0.0,0,1,1,1
-0.716514,0.0,0.0,0,1,1,1
-2.26459,0.0,0.0,0,1,1,1
-0.406033,0.0,0.0,0,1,1,1
2.829472,0.0,0.0,0,1,1,1
-2.514825,0.0,0.0,0,1,1,1
-0.713828,0.0,0.0,0,1,1,1
-0.407626,0.0,0.0,0,1,1,1
-0.406599,0.0,0.0,0,1,1,1
-0.406368,0.0,0.0,0,1,1,1
1.06694,0.0,0.0,0,1,1,1
-2.513399,0.0,0.0,0,1,1,1
-0.71217,0.0,0.0,0,1,1,1
-2.514596,0.0,0.0,0,1,1,1
1.434319,0.0,0.0,0,1,1,1
1.43346,0.0,0.0,0,1,1,1
1.066143,0.0,0.0,0,1,1,1
-1.004515,0.0,0.0,0,1,1,1
-0.715884,0.0,0.0,0,1,1,1
-0.406432,0.0,0.0,0,1,1,1
1.433124,0.0,0.0,0,1,1,1
-0.714856,0.0,0.0,0,1,1,1
1.43369,0.0,0.0,0,1,1,1
1.824775,0.0,0.0,0,1,1,1
3.248436,0.0,0.0,0,2,0,0
1.434089,0.0,0.0,0,2,0,0
-0.405005,0.0,0.0,0,2,0,0
-1.003089,0.0,0.0,0,2,0,0
-2.265786,0.0,0.0,0,2,0,0
1.431634,0.0,0.0,0,2,0,0
-0.405971,0.0,0.0,0,2,0,0
-1.004515,0.0,0.0,0,2,0,0
1.066143,0.0,0.0,0,2,0,0
1.0678,0.0,0.0,0,2,0,0
-0.074734,0.0,0.0,0,2,0,0
-0.404774,0.0,0.0,0,2,0,0
-0.406201,0.0,0.0,0,2,0,0
-0.406599,0.0,0.0,0,2,0,0
1.066207,0.0,0.0,0,2,0,0
1.431403,0.0,0.0,0,2,0,0
-0.406599,0.0,0.0,0,2,0,0
1.430607,0.0,0.0,0,2,0,0
-0.407229,0.0,0.0,0,2,0,0
-2.266016,0.0,0.0,0,2,0,0
1.434089,0.0,0.0,0,2,0,0
-0.405403,0.0,0.0,0,2,0,0
1.067401,0.0,0.0,0,2,0,0
-2.267044,0.0,0.0,0,2,0,0
-0.076958,0.0,0.0,0,2,0,0
-0.407626,0.0,0.0,0,2,0,0
1.066772,0.0,0.0,0,2,0,0
1.069167,0.0,0.0,0,2,0,0
-2.266185,0.0,0.0,0,2,0,0
-2.516083,0.0,0.0,0,2,0,0
0.724869,0.0,0.0,0,2,0,0
-0.404544,0.0,0.0,0,2,0,0
2.826161,0.0,0.0,0,2,0,0
-0.714226,0.0,0.0,0,2,0,0
-0.716281,0.0,0.0,0,2,0,0
-0.077355,0.0,0.0,0,2,0,0
1.065744,0.0,0.0,0,2,0,0
0.722583,0.0,0.0,0,2,0,0
1.067401,0.0,0.0,0,2,0,0
-0.406201,0.0,0.0,0,2,0,0
-0.406201,0.0,0.0,0,2,0,0
1.433292,0.0,0.0,0,2,0,0
2.826728,0.0,0.0,0,2,0,0
-0.405571,0.0,0.0,0,2,0,0
-0.715485,0.0,0.0,0,2,0,0
-0.406998,0.0,0.0,0,2,0,0
0.722417,0.0,0.0,0,2,0,0
-0.407626,0.0,0.0,0,2,0,0
-2.267839,0.0,0.0,0,2,0,0
-0.406599,0.0,0.0,0,2,0,0
-0.713828,0.0,0.0,0,2,0,0
1.432662,0.0,0.0,0,2,0,0
1.434089,0.0,0.0,0,2,0,0
1.433229,0.0,0.0,0,2,0,0
1.0678,0.0,0.0,0,2,0,1
3.248268,0.0,0.0,0,2,0,1
-0.074504,0.0,0.0,0,2,0,1
1.43369,0.0,0.0,0,2,0,1
-0.405634,0.0,0.0,0,2,0,1
-0.405971,0.0,0.0,0,2,0,1
1.065115,0.0,0.0,0,2,0,1
-0.407626,0.0,0.0,0,2,0,1
-0.716281,0.0,0.0,0,2,0,1
1.431237,0.0,0.0,0,2,0,1
-0.715884,0.0,0.0,0,2,0,1
-0.405802,0.0,0.0,0,2,0,1
-2.265618,0.0,0.0,0,2,0,1
3.247579,0.0,0.0,0,2,0,1
-0.405172,0.0,0.0,0,2,0,1
-0.403975,0.0,0.0,0,2,0,1
-1.005542,0.0,0.0,0,2,0,1
-0.716281,0.0,0.0,0,2,0,1
-0.404712,0.0,0.0,0,2,0,1
-0.405971,0.0,0.0,0,2,0,1
1.067633,0.0,0.0,0,2,0,1
1.434319,0.0,0.0,0,2,0,1
1.43369,0.0,0.0,0,2,0,1
-0.71303,0.0,0.0,0,2,0,1
-0.405634,0.0,0.0,0,2,0,1
1.432662,0.0,0.0,0,2,0,1
0.723611,0.0,0.0,0,2,0,1
1.065744,0.0,0.0,0,2,0,1
-0.715254,0.0,0.0,0,2,0,1
2.825763,0.0,0.0,0,2,0,1
-0.407229,0.0,0.0,0,2,0,1
-0.07742,0.0,0.0,0,2,0,1
-0.405634,0.0,0.0,0,2,0,1
1.825006,0.0,0.0,0,2,0,1
-0.712401,0.0,0.0,0,2,0,1
-0.405172,0.0,0.0,0,2,0,1
1.4322,0.0,0.0,0,2,0,1
-0.715884,0.0,0.0,0,2,0,1
-0.714856,0.0,0.0,0,2,0,1
-0.408886,0.0,0.0,0,2,0,1
-0.716115,0.0,0.0,0,2,0,1
-0.715485,0.0,0.0,0,2,0,1
-0.404774,0.0,0.0,0,2,0,1
-0.404375,0.0,0.0,0,2,0,1
1.823979,0.0,0.0,0,2,0,1
1.066772,0.0,0.0,0,2,0,1
1.432264,0.0,0.0,0,2,0,1
1.432264,0.0,0.0,0,2,0,1
1.432033,0.0,0.0,0,2,0,1
1.065347,0.0,0.0,0,2,0,1
1.822783,0.0,0.0,0,2,0,1
1.067003,0.0,0.0,0,2,0,1
-2.266582,0.0,0.0,0,2,0,1
-0.40683,0.0,0.0,0,2,0,1
-0.407229,0.0,0.0,0,2,1,0
-0.405571,0.0,0.0,0,2,1,0
-0.404544,0.0,0.0,0,2,1,0
1.069457,0.0,0.0,0,2,1,0
1.433523,0.0,0.0,0,2,1,0
3.248436,0.0,0.0,0,2,1,0
-0.714226,0.0,0.0,0,2,1,0
-0.714856,0.0,0.0,0,2,1,0
1.066605,0.0,0.0,0,2,1,0
1.065975,0.0,0.0,0,2,1,0
-2.265786,0.0,0.0,0,2,1,0
-0.406201,0.0,0.0,0,2,1,0
-0.405403,0.0,0.0,0,2,1,0
1.434887,0.0,0.0,0,2,1,0
3.248666,0.0,0.0,0,2,1,0
-1.002061,0.0,0.0,0,2,1,0
-0.405403,0.0,0.0,0,2,1,0
-0.715087,0.0,0.0,0,2,1,0
-4.331069,0.0,0.0,0,2,1,0
-2.749641,0.0,0.0,0,2,1,0
-0.406432,0.0,0.0,0,2,1,0
-0.714688,0.0,0.0,0,2,1,0
-0.713828,0.0,0.0,0,2,1,0
1.434887,0.0,0.0,0,2,1,0
3.698499,0.0,0.0,0,2,1,0
1.434089,0.0,0.0,0,2,1,0
1.434319,0.0,0.0,0,2,1,0
-0.404943,0.0,0.0,0,2,1,0
1.43051,0.0,0.0,0,2,1,0
-0.714625,0.0,0.0,0,2,1,0
-0.409351,0.0,0.0,0,2,1,0
-2.265388,0.0,0.0,0,2,1,0
-0.405172,0.0,0.0,0,2,1,0
-0.403115,0.0,0.0,0,2,1,0
-0.403915,0.0,0.0,0,2,1,0
-0.075362,0.0,0.0,0,2,1,0
1.067968,0.0,0.0,0,2,1,0
-0.405802,0.0,0.0,0,2,1,0
-2.515224,0.0,0.0,0,2,1,0
1.432662,0.0,0.0,0,2,1,0
1.822155,0.0,0.0,0,2,1,0
-2.266016,0.0,0.0,0,2,1,0
-0.713659,0.0,0.0,0,2,1,0
1.434089,0.0,0.0,0,2,1,0
-0.404375,0.0,0.0,0,2,1,0
-0.408721,0.0,0.0,0,2,1,0
-0.405571,0.0,0.0,0,2,1,0
-2.267044,0.0,0.0,0,2,1,0
-0.407792,0.0,0.0,0,2,1,0
-0.40683,0.0,0.0,0,2,1,0
1.43346,0.0,0.0,0,2,1,0
-2.266016,0.0,0.0,0,2,1,0
-2.264652,0.0,0.0,0,2,1,0
1.069227,0.0,0.0,0,2,1,0
-0.405802,0.0,0.0,0,2,1,1
3.245986,0.0,0.0,0,2,1,1
1.432893,0.0,0.0,0,2,1,1
1.432662,0.0,0.0,0,2,1,1
-1.004348,0.0,0.0,0,2,1,1
-2.514888,0.0,0.0,0,2,1,1
-0.404774,0.0,0.0,0,2,1,1
1.433858,0.0,0.0,0,2,1,1
-0.404145,0.0,0.0,0,2,1,1
-0.71326,0.0,0.0,0,2,1,1
1.065513,0.0,0.0,0,2,1,1
-2.265786,0.0,0.0,0,2,1,1
3.244959,0.0,0.0,0,2,1,1
-0.715254,0.0,0.0,0,2,1,1
1.432033,0.0,0.0,0,2,1,1
-0.40809,0.0,0.0,0,2,1,1
1.067171,0.0,0.0,0,2,1,1
-0.714456,0.0,0.0,0,2,1,1
-0.404375,0.0,0.0,0,2,1,1
-0.075761,0.0,0.0,0,2,1,1
-0.714625,0.0,0.0,0,2,1,1
-0.077818,0.0,0.0,0,2,1,1
1.431634,0.0,0.0,0,2,1,1
1.065975,0.0,0.0,0,2,1,1
1.431006,0.0,0.0,0,2,1,1
1.432662,0.0,0.0,0,2,1,1
-0.40683,0.0,0.0,0,2,1,1
1.067171,0.0,0.0,0,2,1,1
-0.073706,0.0,0.0,0,2,1,1
-0.075362,0.0,0.0,0,2,1,1
-0.7128,0.0,0.0,0,2,1,1
-0.07593,0.0,0.0,0,2,1,1
-0.716281,0.0,0.0,0,2,1,1
2.82371,0.0,0.0,0,2,1,1
0.276517,0.0,0.0,0,2,1,1
3.245191,0.0,0.0,0,2,1,1
-0.077586,0.0,0.0,0,2,1,1
-1.004746,0.0,0.0,0,2,1,1
-0.713828,0.0,0.0,0,2,1,1
-2.266646,0.0,0.0,0,2,1,1
1.43369,0.0,0.0,0,2,1,1
-0.405172,0.0,0.0,0,2,1,1
1.433061,0.0,0.0,0,2,1,1
-0.407061,0.0,0.0,0,2,1,1
-0.407229,0.0,0.0,0,2,1,1
-0.406599,0.0,0.0,0,2,1,1
-0.40683,0.0,0.0,0,2,1,1
-0.406432,0.0,0.0,0,2,1,1
-2.26419,0.0,0.0,0,2,1,1
