Z-0.1 b'E33: x = -0.590066, y = 0.671495, z = -1.058968, temp = 26.588823\r\n'
Z-0.1 b'E33: x = -0.527053, y = 0.732480, z = -1.085086, temp = 26.600588\r\n'
Z-0.1 b'E33: x = -0.445832, y = 0.677032, z = -0.994190, temp = 26.577059\r\n'
Z-0.1 b'E33: x = -0.542533, y = 0.643715, z = -1.016838, temp = 26.585882\r\n'
Z-0.1 b'E33: x = -0.548465, y = 0.753056, z = -0.975063, temp = 26.577059\r\n'
Z-0.1 b'E33: x = -0.576721, y = 0.630389, z = -1.065808, temp = 26.582941\r\n'
Z-0.1 b'E33: x = -0.506961, y = 0.704949, z = -1.057259, temp = 26.562353\r\n'
Z-0.1 b'E33: x = -0.534481, y = 0.718837, z = -1.043917, temp = 26.556471\r\n'
Z-0.1 b'E33: x = -0.534750, y = 0.711986, z = -1.023268, temp = 26.588823\r\n'
Z-0.1 b'E33: x = -0.562750, y = 0.671234, z = -1.030878, temp = 26.582941\r\n'
Z-0.1 b'E33: x = -0.617569, y = 0.651265, z = -1.094054, temp = 26.580000\r\n'
Z-0.1 b'E33: x = -0.575329, y = 0.739714, z = -1.072163, temp = 26.544706\r\n'
Z-0.1 b'E33: x = -0.595923, y = 0.705778, z = -1.127871, temp = 26.577059\r\n'
Z-0.1 b'E33: x = -0.542367, y = 0.657380, z = -1.016771, temp = 26.588823\r\n'
Z-0.1 b'E33: x = -0.533822, y = 0.712079, z = -1.126681, temp = 26.568235\r\n'
Z-0.1 b'E33: x = -0.582864, y = 0.691940, z = -1.065633, temp = 26.571177\r\n'
Z-0.1 b'E33: x = -0.541579, y = 0.712052, z = -1.030290, temp = 26.580000\r\n'
Z-0.1 b'E33: x = -0.499741, y = 0.691274, z = -1.112352, temp = 26.585882\r\n'
Z-0.1 b'E33: x = -0.534854, y = 0.698328, z = -1.030229, temp = 26.588823\r\n'
Z-0.1 b'E33: x = -0.583857, y = 0.650896, z = -1.010681, temp = 26.585882\r\n'
Z-0.1 b'E33: x = -0.514201, y = 0.711797, z = -1.009094, temp = 26.553530\r\n'
Z-0.1 b'E33: x = -0.569557, y = 0.678126, z = -1.030972, temp = 26.588823\r\n'
Z-0.1 b'E33: x = -0.575666, y = 0.671439, z = -1.127654, temp = 26.580000\r\n'
Z-0.1 b'E33: x = -0.513459, y = 0.711871, z = -1.091825, temp = 26.559412\r\n'
Z-0.1 b'E33: x = -0.465347, y = 0.711445, z = -1.077137, temp = 26.538824\r\n'
Z-0.1 b'E33: x = -0.493303, y = 0.704818, z = -1.043213, temp = 26.568235\r\n'
Z-0.1 b'E33: x = -0.479934, y = 0.691011, z = -1.015447, temp = 26.553530\r\n'
Z-0.1 b'E33: x = -0.576118, y = 0.685042, z = -1.058644, temp = 26.565294\r\n'
Z-0.1 b'E33: x = -0.492640, y = 0.739005, z = -1.070622, temp = 26.565294\r\n'
Z-0.1 b'E33: x = -0.617546, y = 0.678564, z = -1.059448, temp = 26.550589\r\n'
Z-0.1 b'E33: x = -0.458936, y = 0.656745, z = -1.097961, temp = 26.559412\r\n'
Z-0.1 b'E33: x = -0.513789, y = 0.705014, z = -1.064281, temp = 26.562353\r\n'
Z-0.1 b'E33: x = -0.535766, y = 0.643644, z = -1.002922, temp = 26.565294\r\n'
Z-0.1 b'E33: x = -0.521573, y = 0.636743, z = -1.057852, temp = 26.538824\r\n'
Z-0.1 b'E33: x = -0.554638, y = 0.725890, z = -1.092528, temp = 26.568235\r\n'
Z-0.1 b'E33: x = -0.507067, y = 0.670818, z = -1.091898, temp = 26.568235\r\n'
Z-0.1 b'E33: x = -0.519687, y = 0.746117, z = -1.119362, temp = 26.553530\r\n'
Z-0.1 b'E33: x = -0.506630, y = 0.711806, z = -1.084802, temp = 26.568235\r\n'
Z-0.1 b'E33: x = -0.527967, y = 0.657324, z = -1.085456, temp = 26.568235\r\n'
Z-0.1 b'E33: x = -0.542079, y = 0.650585, z = -1.058170, temp = 26.547647\r\n'
Z-0.1 b'E33: x = -0.513932, y = 0.718648, z = -1.029743, temp = 26.574118\r\n'
Z-0.1 b'E33: x = -0.528688, y = 0.664076, z = -0.995798, temp = 26.559412\r\n'
Z-0.1 b'E33: x = -0.527573, y = 0.684660, z = -1.092216, temp = 26.556471\r\n'
Z-0.1 b'E33: x = -0.534257, y = 0.691563, z = -1.106100, temp = 26.574118\r\n'
Z-0.1 b'E33: x = -0.547892, y = 0.718993, z = -1.085539, temp = 26.541765\r\n'
Z-0.1 b'E33: x = -0.534298, y = 0.698383, z = -1.092277, temp = 26.538824\r\n'
Z-0.1 b'E33: x = -0.569184, y = 0.698636, z = -1.044660, temp = 26.553530\r\n'
Z-0.1 b'E33: x = -0.520721, y = 0.711893, z = -1.050588, temp = 26.544706\r\n'
Z-0.1 b'E33: x = -0.493450, y = 0.677507, z = -1.064031, temp = 26.544706\r\n'
Z-0.1 b'E33: x = -0.589961, y = 0.685154, z = -1.052007, temp = 26.550589\r\n'
Z-0.1 b'E33: x = -0.521281, y = 0.670892, z = -1.043895, temp = 26.547647\r\n'
Z-0.1 b'E33: x = -0.500630, y = 0.663889, z = -1.050438, temp = 26.550589\r\n'
Z-0.1 b'E33: x = -0.514205, y = 0.670852, z = -1.064450, temp = 26.559412\r\n'
Z-0.1 b'E33: x = -0.493224, y = 0.670706, z = -1.098536, temp = 26.541765\r\n'
Z-0.1 b'E33: x = -0.520719, y = 0.732366, z = -1.022910, temp = 26.532942\r\n'
Z-0.1 b'E33: x = -0.555984, y = 0.650690, z = -1.044639, temp = 26.553530\r\n'
Z-0.1 b'E33: x = -0.507566, y = 0.629823, z = -1.092100, temp = 26.562353\r\n'
Z-0.1 b'E33: x = -0.541478, y = 0.684765, z = -1.078685, temp = 26.532942\r\n'
Z-0.1 b'E33: x = -0.535148, y = 0.643706, z = -1.071864, temp = 26.562353\r\n'
Z-0.1 b'E33: x = -0.472984, y = 0.670485, z = -1.049891, temp = 26.506470\r\n'
Z-0.1 b'E33: x = -0.583217, y = 0.657784, z = -1.072696, temp = 26.527060\r\n'
Z-0.1 b'E33: x = -0.562004, y = 0.712254, z = -1.058253, temp = 26.544706\r\n'
Z-0.1 b'E33: x = -0.589569, y = 0.692017, z = -1.086444, temp = 26.524118\r\n'
Z-0.1 b'E33: x = -0.541971, y = 0.705188, z = -0.995853, temp = 26.527060\r\n'
Z-0.1 b'E33: x = -0.465096, y = 0.752415, z = -1.049358, temp = 26.518236\r\n'
Z-0.1 b'E33: x = -0.486329, y = 0.711592, z = -1.043051, temp = 26.515295\r\n'
Z-0.1 b'E33: x = -0.494025, y = 0.691098, z = -0.981233, temp = 26.509411\r\n'
Z-0.1 b'E33: x = -0.542885, y = 0.630032, z = -0.996223, temp = 26.532942\r\n'
Z-0.1 b'E33: x = -0.541600, y = 0.705225, z = -1.037218, temp = 26.515295\r\n'
Z-0.1 b'E33: x = -0.520390, y = 0.718750, z = -1.078131, temp = 26.527060\r\n'
Z-0.1 b'E33: x = -0.568833, y = 0.712319, z = -1.065275, temp = 26.506470\r\n'
Z-0.1 b'E33: x = -0.506800, y = 0.657196, z = -1.140225, temp = 26.509411\r\n'
Z-0.1 b'E33: x = -0.568814, y = 0.698673, z = -1.086025, temp = 26.524118\r\n'
Z-0.1 b'E33: x = -0.543115, y = 0.595888, z = -1.017074, temp = 26.550589\r\n'
Z-0.1 b'E33: x = -0.535293, y = 0.636867, z = -1.065003, temp = 26.491764\r\n'
Z-0.1 b'E33: x = -0.617505, y = 0.671744, z = -1.073270, temp = 26.515295\r\n'
Z-0.1 b'E33: x = -0.548099, y = 0.712148, z = -1.071784, temp = 26.497646\r\n'
Z-0.1 b'E33: x = -0.513830, y = 0.711834, z = -1.050459, temp = 26.538824\r\n'
Z-0.1 b'E33: x = -0.528127, y = 0.705076, z = -1.002490, temp = 26.547647\r\n'
Z-0.1 b'E33: x = -0.499428, y = 0.732250, z = -1.091467, temp = 26.527060\r\n'
Z-0.1 b'E33: x = -0.506628, y = 0.732278, z = -1.057124, temp = 26.518236\r\n'
Z-0.1 b'E33: x = -0.529227, y = 0.629901, z = -0.982178, temp = 26.547647\r\n'
Z-0.1 b'E33: x = -0.514804, y = 0.657144, z = -1.016257, temp = 26.527060\r\n'
Z-0.1 b'E33: x = -0.576821, y = 0.657675, z = -1.017413, temp = 26.535883\r\n'
Z-0.1 b'E33: x = -0.499844, y = 0.698088, z = -1.091635, temp = 26.527060\r\n'
Z-0.1 b'E33: x = -0.576510, y = 0.678179, z = -1.024207, temp = 26.532942\r\n'
Z-0.1 b'E33: x = -0.555260, y = 0.684883, z = -1.078941, temp = 26.538824\r\n'
Z-0.1 b'E33: x = -0.527944, y = 0.684622, z = -1.050851, temp = 26.509411\r\n'
Z-0.1 b'E33: x = -0.562814, y = 0.650756, z = -1.051661, temp = 26.527060\r\n'
Z-0.1 b'E33: x = -0.548433, y = 0.664346, z = -1.099597, temp = 26.541765\r\n'
Z-0.1 b'E33: x = -0.555465, y = 0.698511, z = -1.037509, temp = 26.532942\r\n'
Z-0.1 b'E33: x = -0.561963, y = 0.705434, z = -1.072075, temp = 26.506470\r\n'
Z-0.1 b'E33: x = -0.493716, y = 0.691129, z = -1.015704, temp = 26.535883\r\n'
Z-0.1 b'E33: x = -0.514495, y = 0.657175, z = -1.050729, temp = 26.527060\r\n'
Z-0.1 b'E33: x = -0.603099, y = 0.733105, z = -1.058922, temp = 26.530001\r\n'
Z-0.1 b'E33: x = -0.555818, y = 0.664355, z = -1.044571, temp = 26.527060\r\n'
Z-0.1 b'E33: x = -0.569227, y = 0.684983, z = -1.058516, temp = 26.509411\r\n'
Z-0.1 b'E33: x = -0.542303, y = 0.677859, z = -0.995988, temp = 26.512352\r\n'
Z-0.1 b'E33: x = -0.541331, y = 0.712076, z = -1.057867, temp = 26.524118\r\n'
Z-0.1 b'E33: x = -0.575830, y = 0.678247, z = -1.100043, temp = 26.506470\r\n'
Z-0.1 b'E33: x = -0.520742, y = 0.705067, z = -1.057516, temp = 26.509411\r\n'
Z-0.1 b'E33: x = -0.514243, y = 0.698144, z = -1.022950, temp = 26.530001\r\n'
Z-0.1 b'E33: x = -0.589134, y = 0.712533, z = -1.107026, temp = 26.527060\r\n'
Z-0.1 b'E33: x = -0.528649, y = 0.636783, z = -1.037298, temp = 26.515295\r\n'
Z-0.1 b'E33: x = -0.554825, y = 0.705399, z = -1.099523, temp = 26.515295\r\n'
Z-0.1 b'E33: x = -0.521656, y = 0.629910, z = -1.057886, temp = 26.512352\r\n'
Z-0.1 b'E33: x = -0.521175, y = 0.705024, z = -1.009256, temp = 26.515295\r\n'
Z-0.1 b'E33: x = -0.589923, y = 0.657861, z = -1.093507, temp = 26.538824\r\n'
Z-0.1 b'E33: x = -0.562564, y = 0.671253, z = -1.051560, temp = 26.530001\r\n'
Z-0.1 b'E33: x = -0.472157, y = 0.697864, z = -1.104910, temp = 26.512352\r\n'
Z-0.1 b'E33: x = -0.528666, y = 0.670902, z = -0.988870, temp = 26.503529\r\n'
Z-0.1 b'E33: x = -0.479150, y = 0.704737, z = -1.084322, temp = 26.521177\r\n'
Z-0.1 b'E33: x = -0.521531, y = 0.650395, z = -1.043996, temp = 26.503529\r\n'
Z-0.1 b'E33: x = -0.561505, y = 0.753248, z = -1.058051, temp = 26.521177\r\n'
Z-0.1 b'E33: x = -0.534999, y = 0.691489, z = -1.023369, temp = 26.518236\r\n'
Z-0.1 b'E33: x = -0.520327, y = 0.739229, z = -1.057347, temp = 26.474117\r\n'
Z-0.1 b'E33: x = -0.500485, y = 0.670728, z = -1.057299, temp = 26.500587\r\n'
Z-0.1 b'E33: x = -0.561778, y = 0.705452, z = -1.092757, temp = 26.494705\r\n'
Z-0.1 b'E33: x = -0.562871, y = 0.691695, z = -0.989411, temp = 26.506470\r\n'
Z-0.1 b'E33: x = -0.513996, y = 0.698169, z = -1.050527, temp = 26.488823\r\n'
Z-0.1 b'E33: x = -0.549072, y = 0.657458, z = -1.037582, temp = 26.491764\r\n'
Z-0.1 b'E33: x = -0.515202, y = 0.588863, z = -1.064854, temp = 26.503529\r\n'
Z-0.1 b'E33: x = -0.534877, y = 0.671029, z = -1.064835, temp = 26.500587\r\n'
Z-0.1 b'E33: x = -0.478963, y = 0.725228, z = -1.077327, temp = 26.482941\r\n'
Z-0.1 b'E33: x = -0.576199, y = 0.698682, z = -1.031000, temp = 26.497646\r\n'
Z-0.1 b'E33: x = -0.541809, y = 0.677908, z = -1.051141, temp = 26.488823\r\n'
Z-0.1 b'E33: x = -0.533944, y = 0.732539, z = -1.085215, temp = 26.509411\r\n'
Z-0.1 b'E33: x = -0.535412, y = 0.677800, z = -0.995859, temp = 26.500587\r\n'
Z-0.1 b'E33: x = -0.514329, y = 0.670840, z = -1.050661, temp = 26.482941\r\n'
Z-0.1 b'E33: x = -0.541434, y = 0.718890, z = -1.037151, temp = 26.480000\r\n'
Z-0.1 b'E33: x = -0.582406, y = 0.739754, z = -1.051609, temp = 26.491764\r\n'
Z-0.1 b'E33: x = -0.561921, y = 0.719086, z = -1.058219, temp = 26.474117\r\n'
Z-0.1 b'E33: x = -0.548473, y = 0.671166, z = -1.085775, temp = 26.462353\r\n'
Z-0.1 b'E33: x = -0.527430, y = 0.671026, z = -1.126755, temp = 26.485882\r\n'
Z-0.1 b'E33: x = -0.555882, y = 0.643877, z = -1.065355, temp = 26.471176\r\n'
Z-0.1 b'E33: x = -0.514576, y = 0.670815, z = -1.023084, temp = 26.485882\r\n'
Z-0.1 b'E33: x = -0.513728, y = 0.705020, z = -1.071176, temp = 26.465294\r\n'
Z-0.1 b'E33: x = -0.535826, y = 0.664110, z = -0.968350, temp = 26.444706\r\n'
Z-0.1 b'E33: x = -0.515074, y = 0.629820, z = -1.023286, temp = 26.477058\r\n'
Z-0.1 b'E33: x = -0.528153, y = 0.657305, z = -1.064774, temp = 26.450588\r\n'
Z-0.1 b'E33: x = -0.555609, y = 0.691673, z = -1.030648, temp = 26.471176\r\n'
Z-0.1 b'E33: x = -0.534170, y = 0.739341, z = -1.050710, temp = 26.480000\r\n'
Z-0.1 b'E33: x = -0.520392, y = 0.698278, z = -1.105809, temp = 26.482941\r\n'
Z-0.1 b'E33: x = -0.493030, y = 0.752614, z = -1.008507, temp = 26.480000\r\n'
Z-0.1 b'E33: x = -0.520331, y = 0.698284, z = -1.112703, temp = 26.468235\r\n'
Z-0.1 b'E33: x = -0.562439, y = 0.691738, z = -1.037671, temp = 26.447647\r\n'
Z-0.1 b'E33: x = -0.569747, y = 0.637162, z = -1.065645, temp = 26.456470\r\n'
Z-0.1 b'E33: x = -0.555614, y = 0.650728, z = -1.086004, temp = 26.459412\r\n'
Z-0.1 b'E33: x = -0.549447, y = 0.616476, z = -1.051573, temp = 26.444706\r\n'
Z-0.1 b'E33: x = -0.485440, y = 0.738977, z = -1.104965, temp = 26.459412\r\n'
Z-0.1 b'E33: x = -0.563391, y = 0.643874, z = -0.996541, temp = 26.488823\r\n'
Z-0.1 b'E33: x = -0.561942, y = 0.712260, z = -1.065147, temp = 26.471176\r\n'
Z-0.1 b'E33: x = -0.568833, y = 0.712319, z = -1.065275, temp = 26.444706\r\n'
Z-0.1 b'E33: x = -0.583030, y = 0.678275, z = -1.065700, temp = 26.453529\r\n'
Z-0.1 b'E33: x = -0.513751, y = 0.677721, z = -1.105782, temp = 26.447647\r\n'
Z-0.1 b'E33: x = -0.583026, y = 0.719220, z = -1.010345, temp = 26.441765\r\n'
Z-0.1 b'E33: x = -0.555113, y = 0.712195, z = -1.058124, temp = 26.415295\r\n'
Z-0.1 b'E33: x = -0.501248, y = 0.663827, z = -0.981496, temp = 26.438824\r\n'
Z-0.1 b'E33: x = -0.507623, y = 0.670762, z = -1.029850, temp = 26.447647\r\n'
Z-0.1 b'E33: x = -0.479728, y = 0.697855, z = -1.029202, temp = 26.444706\r\n'
Z-0.1 b'E33: x = -0.548887, y = 0.657476, z = -1.058265, temp = 26.441765\r\n'
Z-0.1 b'E33: x = -0.534317, y = 0.712030, z = -1.071527, temp = 26.432941\r\n'
Z-0.1 b'E33: x = -0.562046, y = 0.698601, z = -1.072108, temp = 26.441765\r\n'
Z-0.1 b'E33: x = -0.527801, y = 0.670989, z = -1.085389, temp = 26.444706\r\n'
Z-0.1 b'E33: x = -0.528274, y = 0.677765, z = -1.023308, temp = 26.438824\r\n'
Z-0.1 b'E33: x = -0.555405, y = 0.678045, z = -1.072081, temp = 26.430000\r\n'
Z-0.1 b'E33: x = -0.547789, y = 0.712179, z = -1.106256, temp = 26.459412\r\n'
Z-0.1 b'E33: x = -0.507583, y = 0.663942, z = -1.043672, temp = 26.444706\r\n'
Z-0.1 b'E33: x = -0.561923, y = 0.698614, z = -1.085897, temp = 26.438824\r\n'
Z-0.1 b'E33: x = -0.540711, y = 0.732611, z = -1.099132, temp = 26.424118\r\n'
Z-0.1 b'E33: x = -0.499409, y = 0.718604, z = -1.112217, temp = 26.406471\r\n'
Z-0.1 b'E33: x = -0.541127, y = 0.698449, z = -1.099300, temp = 26.453529\r\n'
Z-0.1 b'E33: x = -0.506922, y = 0.677656, z = -1.098759, temp = 26.430000\r\n'
Z-0.1 b'E33: x = -0.548717, y = 0.712086, z = -1.002842, temp = 26.421177\r\n'
Z-0.1 b'E33: x = -0.555486, y = 0.691685, z = -1.044437, temp = 26.447647\r\n'
Z-0.1 b'E33: x = -0.514431, y = 0.677653, z = -1.029945, temp = 26.421177\r\n'
Z-0.1 b'E33: x = -0.541540, y = 0.684759, z = -1.071790, temp = 26.391766\r\n'
Z-0.1 b'E33: x = -0.534918, y = 0.677849, z = -1.051013, temp = 26.427059\r\n'
Z-0.1 b'E33: x = -0.542595, y = 0.643709, z = -1.009944, temp = 26.418236\r\n'
Z-0.1 b'E33: x = -0.548535, y = 0.671160, z = -1.078880, temp = 26.447647\r\n'
Z-0.1 b'E33: x = -0.527032, y = 0.739307, z = -1.078158, temp = 26.412354\r\n'
Z-0.1 b'E33: x = -0.541979, y = 0.623298, z = -1.106565, temp = 26.438824\r\n'
Z-0.1 b'E33: x = -0.499846, y = 0.677616, z = -1.119313, temp = 26.421177\r\n'
Z-0.1 b'E33: x = -0.568914, y = 0.725959, z = -1.037631, temp = 26.441765\r\n'
Z-0.1 b'E33: x = -0.486495, y = 0.697927, z = -1.043119, temp = 26.421177\r\n'
Z-0.1 b'E33: x = -0.520723, y = 0.691421, z = -1.078266, temp = 26.468235\r\n'
Z-0.1 b'E33: x = -0.486478, y = 0.663808, z = -1.091547, temp = 26.432941\r\n'
Z-0.1 b'E33: x = -0.569082, y = 0.691822, z = -1.065376, temp = 26.435883\r\n'
Z-0.1 b'E33: x = -0.514081, y = 0.670864, z = -1.078238, temp = 26.453529\r\n'
Z-0.1 b'E33: x = -0.473235, y = 0.629515, z = -1.077670, temp = 26.438824\r\n'
Z-0.1 b'E33: x = -0.465469, y = 0.731905, z = -1.035671, temp = 26.459412\r\n'
Z-0.1 b'E33: x = -0.582077, y = 0.726139, z = -1.106830, temp = 26.438824\r\n'
Z-0.1 b'E33: x = -0.541700, y = 0.732512, z = -0.988824, temp = 26.447647\r\n'
Z-0.1 b'E33: x = -0.486456, y = 0.670634, z = -1.084619, temp = 26.444706\r\n'
Z-0.1 b'E33: x = -0.514512, y = 0.691293, z = -1.002301, temp = 26.459412\r\n'
Z-0.1 b'E33: x = -0.548659, y = 0.671147, z = -1.065092, temp = 26.447647\r\n'
Z-0.1 b'E33: x = -0.528050, y = 0.650491, z = -1.085490, temp = 26.450588\r\n'
Z-0.1 b'E33: x = -0.499739, y = 0.711747, z = -1.084674, temp = 26.459412\r\n'
Z-0.1 b'E33: x = -0.527488, y = 0.711964, z = -1.064505, temp = 26.459412\r\n'
Z-0.1 b'E33: x = -0.569080, y = 0.712294, z = -1.037698, temp = 26.444706\r\n'
Z-0.1 b'E33: x = -0.534688, y = 0.711993, z = -1.030162, temp = 26.456470\r\n'
Z-0.1 b'E33: x = -0.562151, y = 0.684943, z = -1.079070, temp = 26.453529\r\n'
Z-0.1 b'E33: x = -0.596999, y = 0.657902, z = -1.072952, temp = 26.482941\r\n'
Z-0.1 b'E33: x = -0.493366, y = 0.684340, z = -1.063997, temp = 26.453529\r\n'
Z-0.1 b'E33: x = -0.500072, y = 0.684417, z = -1.084808, temp = 26.432941\r\n'
Z-0.1 b'E33: x = -0.528046, y = 0.691436, z = -1.030134, temp = 26.438824\r\n'
Z-0.1 b'E33: x = -0.507212, y = 0.663979, z = -1.085038, temp = 26.462353\r\n'
Z-0.1 b'E33: x = -0.515407, y = 0.602491, z = -1.023421, temp = 26.456470\r\n'
Z-0.1 b'E33: x = -0.555735, y = 0.671188, z = -1.044538, temp = 26.468235\r\n'
Z-0.1 b'E33: x = -0.576284, y = 0.671377, z = -1.058711, temp = 26.450588\r\n'
Z-0.1 b'E33: x = -0.562400, y = 0.664445, z = -1.079171, temp = 26.441765\r\n'
Z-0.1 b'E33: x = -0.451649, y = 0.704495, z = -1.076914, temp = 26.447647\r\n'
Z-0.1 b'E33: x = -0.569101, y = 0.705468, z = -1.044626, temp = 26.462353\r\n'
Z-0.1 b'E33: x = -0.562481, y = 0.678085, z = -1.051527, temp = 26.468235\r\n'
Z-0.1 b'E33: x = -0.549467, y = 0.630122, z = -1.030823, temp = 26.497646\r\n'
Z-0.1 b'E33: x = -0.576776, y = 0.691800, z = -0.975880, temp = 26.474117\r\n'
Z-0.1 b'E33: x = -0.554825, y = 0.705399, z = -1.099523, temp = 26.477058\r\n'
Z-0.1 b'E33: x = -0.575519, y = 0.698750, z = -1.106837, temp = 26.459412\r\n'
Z-0.1 b'E33: x = -0.617567, y = 0.671738, z = -1.066376, temp = 26.459412\r\n'
Z-0.1 b'E33: x = -0.500072, y = 0.684417, z = -1.084808, temp = 26.459412\r\n'
Z-0.1 b'E33: x = -0.569370, y = 0.698617, z = -1.023977, temp = 26.477058\r\n'
Z-0.1 b'E33: x = -0.582887, y = 0.664641, z = -1.100239, temp = 26.444706\r\n'
Z-0.1 b'E33: x = -0.521096, y = 0.670911, z = -1.064578, temp = 26.482941\r\n'
Z-0.1 b'E33: x = -0.500590, y = 0.657069, z = -1.064260, temp = 26.477058\r\n'
Z-0.1 b'E33: x = -0.472920, y = 0.690964, z = -1.029107, temp = 26.468235\r\n'
Z-0.1 b'E33: x = -0.514868, y = 0.636665, z = -1.037041, temp = 26.462353\r\n'
Z-0.1 b'E33: x = -0.548576, y = 0.677980, z = -1.065058, temp = 26.462353\r\n'
Z-0.1 b'E33: x = -0.527077, y = 0.705182, z = -1.119692, temp = 26.503529\r\n'
Z-0.1 b'E33: x = -0.596871, y = 0.698859, z = -1.031385, temp = 26.471176\r\n'
Z-0.1 b'E33: x = -0.577339, y = 0.630327, z = -0.996865, temp = 26.491764\r\n'
Z-0.1 b'E33: x = -0.521092, y = 0.711856, z = -1.009222, temp = 26.453529\r\n'
Z-0.1 b'E33: x = -0.473003, y = 0.684131, z = -1.029141, temp = 26.482941\r\n'
Z-0.1 b'E33: x = -0.555880, y = 0.664349, z = -1.037677, temp = 26.480000\r\n'
Z-0.1 b'E33: x = -0.500464, y = 0.677554, z = -1.050371, temp = 26.453529\r\n'
Z-0.1 b'E33: x = -0.479459, y = 0.704706, z = -1.049851, temp = 26.459412\r\n'
Z-0.1 b'E33: x = -0.588987, y = 0.739844, z = -1.086209, temp = 26.462353\r\n'
Z-0.1 b'E33: x = -0.541604, y = 0.664280, z = -1.092574, temp = 26.465294\r\n'
Z-0.1 b'E33: x = -0.493509, y = 0.697973, z = -1.029459, temp = 26.450588\r\n'
Z-0.1 b'E33: x = -0.501127, y = 0.643367, z = -1.022962, temp = 26.491764\r\n'
Z-0.1 b'E33: x = -0.486951, y = 0.670585, z = -1.029465, temp = 26.480000\r\n'
Z-0.1 b'E33: x = -0.547272, y = 0.739527, z = -1.126804, temp = 26.488823\r\n'
Z-0.1 b'E33: x = -0.486476, y = 0.684280, z = -1.063869, temp = 26.480000\r\n'
Z-0.1 b'E33: x = -0.528155, y = 0.636833, z = -1.092452, temp = 26.482941\r\n'
Z-0.1 b'E33: x = -0.520599, y = 0.691433, z = -1.092054, temp = 26.480000\r\n'
Z-0.1 b'E33: x = -0.555068, y = 0.746320, z = -1.016591, temp = 26.459412\r\n'
Z-0.1 b'E33: x = -0.493345, y = 0.691166, z = -1.057069, temp = 26.500587\r\n'
Z-0.1 b'E33: x = -0.548222, y = 0.712135, z = -1.057996, temp = 26.497646\r\n'
Z-0.1 b'E33: x = -0.534357, y = 0.718850, z = -1.057705, temp = 26.518236\r\n'
Z-0.1 b'E33: x = -0.548350, y = 0.671178, z = -1.099563, temp = 26.485882\r\n'
Z-0.1 b'E33: x = -0.541084, y = 0.712101, z = -1.085444, temp = 26.500587\r\n'
Z-0.1 b'E33: x = -0.507870, y = 0.670737, z = -1.002273, temp = 26.500587\r\n'
Z-0.1 b'E33: x = -0.541229, y = 0.705263, z = -1.078584, temp = 26.512352\r\n'
Z-0.1 b'E33: x = -0.540485, y = 0.725809, z = -1.133637, temp = 26.482941\r\n'
Z-0.1 b'E33: x = -0.451811, y = 0.731775, z = -1.021626, temp = 26.500587\r\n'
Z-0.1 b'E33: x = -0.535120, y = 0.711949, z = -0.981902, temp = 26.497646\r\n'
Z-0.1 b'E33: x = -0.581728, y = 0.719350, z = -1.155124, temp = 26.497646\r\n'
Z-0.1 b'E33: x = -0.549256, y = 0.677912, z = -0.989222, temp = 26.491764\r\n'
Z-0.1 b'E33: x = -0.548535, y = 0.671160, z = -1.078880, temp = 26.485882\r\n'
Z-0.1 b'E33: x = -0.459846, y = 0.622534, z = -1.042975, temp = 26.488823\r\n'
Z-0.1 b'E33: x = -0.555569, y = 0.684853, z = -1.044470, temp = 26.471176\r\n'
Z-0.1 b'E33: x = -0.499822, y = 0.704914, z = -1.084707, temp = 26.488823\r\n'
Z-0.1 b'E33: x = -0.410715, y = 0.710923, z = -1.020956, temp = 26.503529\r\n'
Z-0.1 b'E33: x = -0.548224, y = 0.691663, z = -1.085674, temp = 26.477058\r\n'
Z-0.1 b'E33: x = -0.541144, y = 0.732568, z = -1.050872, temp = 26.480000\r\n'
Z-0.1 b'E33: x = -0.562605, y = 0.678073, z = -1.037738, temp = 26.480000\r\n'
Z-0.1 b'E33: x = -0.506174, y = 0.739148, z = -1.098456, temp = 26.485882\r\n'
Z-0.1 b'E33: x = -0.541602, y = 0.684753, z = -1.064896, temp = 26.509411\r\n'
Z-0.1 b'E33: x = -0.486184, y = 0.718430, z = -1.049912, temp = 26.503529\r\n'
Z-0.1 b'E33: x = -0.542162, y = 0.643752, z = -1.058204, temp = 26.509411\r\n'
Z-0.1 b'E33: x = -0.506713, y = 0.704973, z = -1.084836, temp = 26.506470\r\n'
Z-0.1 b'E33: x = -0.563020, y = 0.643911, z = -1.037906, temp = 26.527060\r\n'
Z-0.1 b'E33: x = -0.506961, y = 0.704949, z = -1.057259, temp = 26.491764\r\n'
Z-0.1 b'E33: x = -0.590168, y = 0.678309, z = -1.038252, temp = 26.503529\r\n'
Z-0.1 b'E33: x = -0.548866, y = 0.664302, z = -1.051337, temp = 26.503529\r\n'
Z-0.1 b'E33: x = -0.513645, y = 0.711853, z = -1.071142, temp = 26.512352\r\n'
Z-0.1 b'E33: x = -0.562628, y = 0.650774, z = -1.072344, temp = 26.480000\r\n'
Z-0.1 b'E33: x = -0.471989, y = 0.732002, z = -1.077165, temp = 26.491764\r\n'
Z-0.1 b'E33: x = -0.520966, y = 0.732341, z = -0.995333, temp = 26.518236\r\n'
Z-0.1 b'E33: x = -0.521799, y = 0.643544, z = -1.023347, temp = 26.471176\r\n'
Z-0.1 b'E33: x = -0.547909, y = 0.753111, z = -1.037111, temp = 26.488823\r\n'
