mx,my,mz 
-108.974365,-893.589783,-121.794876
-116.666672,-893.589783,-128.205139
-116.666672,-893.589783,-126.92308
-121.794876,-894.871826,-124.358978
-115.384621,-891.025696,-124.358978
-107.692314,-893.589783,-126.92308
-123.076927,-889.743591,-124.358978
-121.794876,-892.307739,-128.205139
-116.666672,-889.743591,-124.358978
-114.10257,-892.307739,-128.205139
-125.641029,-888.461548,-120.512825
-114.10257,-893.589783,-119.230774
-120.512825,-892.307739,-123.076927
-106.410263,-893.589783,-130.769241
-120.512825,-896.15387,-121.794876
-108.974365,-893.589783,-130.769241
-124.358978,-894.871826,-120.512825
-111.538467,-892.307739,-130.769241
-120.512825,-896.15387,-121.794876
-103.846161,-894.871826,-121.794876
-119.230774,-892.307739,-116.666672
-112.820518,-892.307739,-125.641029
-111.538467,-889.743591,-119.230774
-110.256416,-893.589783,-129.487183
-114.10257,-893.589783,-120.512825
-120.512825,-892.307739,-126.92308
-112.820518,-888.461548,-119.230774
-106.410263,-893.589783,-130.769241
-121.794876,-888.461548,-123.076927
-123.076927,-891.025696,-134.615387
-112.820518,-888.461548,-121.794876
-116.666672,-891.025696,-128.205139
-114.10257,-891.025696,-121.794876
-120.512825,-893.589783,-129.487183
-106.410263,-892.307739,-124.358978
-115.384621,-898.717957,-130.769241
-107.692314,-880.769287,-119.230774
-119.230774,-896.15387,-132.051285
-107.692314,-892.307739,-123.076927
-123.076927,-893.589783,-132.051285
-107.692314,-888.461548,-121.794876
-115.384621,-898.717957,-132.051285
-115.384621,-888.461548,-124.358978
-112.820518,-896.15387,-125.641029
-115.384621,-887.179504,-116.666672
-119.230774,-893.589783,-126.92308
-112.820518,-888.461548,-124.358978
-110.256416,-898.717957,-126.92308
-115.384621,-891.025696,-121.794876
-123.076927,-894.871826,-126.92308
-108.974365,-885.897461,-117.948723
-120.512825,-897.435913,-126.92308
-110.256416,-887.179504,-119.230774
-120.512825,-897.435913,-132.051285
-110.256416,-885.897461,-119.230774
-123.076927,-896.15387,-128.205139
-112.820518,-887.179504,-121.794876
-121.794876,-897.435913,-128.205139
-108.974365,-885.897461,-120.512825
-119.230774,-893.589783,-123.076927
-105.128212,-884.615417,-120.512825
-116.666672,-903.846191,-129.487183
-117.948723,-888.461548,-120.512825
-117.948723,-901.282104,-129.487183
-116.666672,-889.743591,-124.358978
-112.820518,-897.435913,-124.358978
-119.230774,-888.461548,-111.538467
-120.512825,-896.15387,-128.205139
-115.384621,-883.333374,-123.076927
-112.820518,-892.307739,-123.076927
-123.076927,-889.743591,-115.384621
-110.256416,-897.435913,-117.948723
-128.205139,-891.025696,-125.641029
-107.692314,-893.589783,-132.051285
-119.230774,-892.307739,-114.10257
-114.10257,-897.435913,-123.076927
-119.230774,-887.179504,-123.076927
-111.538467,-896.15387,-132.051285
-114.10257,-889.743591,-117.948723
-108.974365,-891.025696,-125.641029
-112.820518,-888.461548,-119.230774
-120.512825,-894.871826,-132.051285
-106.410263,-889.743591,-119.230774
-107.692314,-892.307739,-121.794876
-114.10257,-889.743591,-120.512825
-119.230774,-901.282104,-125.641029
-110.256416,-882.051331,-121.794876
-114.10257,-894.871826,-128.205139
-112.820518,-887.179504,-117.948723
-119.230774,-900.0,-129.487183
-110.256416,-887.179504,-114.10257
-124.358978,-894.871826,-125.641029
-116.666672,-889.743591,-124.358978
-116.666672,-898.717957,-128.205139
-119.230774,-891.025696,-121.794876
-119.230774,-903.846191,-130.769241
-111.538467,-885.897461,-125.641029
-116.666672,-900.0,-126.92308
-116.666672,-888.461548,-114.10257
-117.948723,-900.0,-121.794876
-116.666672,-891.025696,-121.794876
-112.820518,-892.307739,-128.205139
-129.487183,-893.589783,-116.666672
-114.10257,-897.435913,-123.076927
-124.358978,-891.025696,-125.641029
-103.846161,-894.871826,-124.358978
-116.666672,-892.307739,-124.358978
-105.128212,-894.871826,-126.92308
-123.076927,-891.025696,-121.794876
-106.410263,-896.15387,-129.487183
-115.384621,-891.025696,-119.230774
-105.128212,-893.589783,-128.205139
-121.794876,-887.179504,-117.948723
-120.512825,-896.15387,-121.794876
-115.384621,-889.743591,-124.358978
-108.974365,-901.282104,-123.076927
-111.538467,-889.743591,-121.794876
-119.230774,-896.15387,-128.205139
-115.384621,-889.743591,-119.230774
-117.948723,-889.743591,-129.487183
-112.820518,-891.025696,-123.076927
-119.230774,-892.307739,-129.487183
-108.974365,-887.179504,-121.794876
-124.358978,-894.871826,-120.512825
-120.512825,-887.179504,-129.487183
-117.948723,-893.589783,-124.358978
-114.10257,-893.589783,-124.358978
-111.538467,-891.025696,-124.358978
-119.230774,-894.871826,-128.205139
-120.512825,-892.307739,-123.076927
-107.692314,-892.307739,-125.641029
-111.538467,-888.461548,-120.512825
-111.538467,-889.743591,-124.358978
-117.948723,-885.897461,-123.076927
-107.692314,-888.461548,-125.641029
-105.128212,-892.307739,-126.92308
-116.666672,-894.871826,-125.641029
-121.794876,-891.025696,-124.358978
-106.410263,-896.15387,-123.076927
-115.384621,-892.307739,-125.641029
-110.256416,-888.461548,-129.487183
-124.358978,-893.589783,-123.076927
-115.384621,-888.461548,-124.358978
-119.230774,-892.307739,-128.205139
-102.564102,-888.461548,-120.512825
-121.794876,-892.307739,-121.794876
-116.666672,-894.871826,-128.205139
-119.230774,-893.589783,-119.230774
-107.692314,-887.179504,-126.92308
-115.384621,-891.025696,-126.92308
-123.076927,-892.307739,-123.076927
-120.512825,-892.307739,-121.794876
-114.10257,-891.025696,-123.076927
-112.820518,-889.743591,-124.358978
-120.512825,-891.025696,-125.641029
-116.666672,-892.307739,-125.641029
-115.384621,-893.589783,-123.076927
-110.256416,-891.025696,-125.641029
-123.076927,-893.589783,-120.512825
-110.256416,-893.589783,-126.92308
-123.076927,-893.589783,-124.358978
-107.692314,-888.461548,-128.205139
-119.230774,-894.871826,-121.794876
-103.846161,-889.743591,-132.051285
-125.641029,-891.025696,-120.512825
-119.230774,-888.461548,-126.92308
-115.384621,-893.589783,-119.230774
-112.820518,-893.589783,-124.358978
-116.666672,-891.025696,-124.358978
-119.230774,-892.307739,-129.487183
-105.128212,-894.871826,-121.794876
-120.512825,-897.435913,-126.92308
-116.666672,-892.307739,-123.076927
-119.230774,-888.461548,-132.051285
-112.820518,-893.589783,-124.358978
-119.230774,-892.307739,-138.461548
-111.538467,-892.307739,-114.10257
-121.794876,-892.307739,-128.205139
-112.820518,-889.743591,-123.076927
-120.512825,-901.282104,-132.051285
-112.820518,-888.461548,-124.358978
-115.384621,-892.307739,-128.205139
-114.10257,-894.871826,-120.512825
-123.076927,-896.15387,-129.487183
-114.10257,-888.461548,-125.641029
-108.974365,-892.307739,-125.641029
-124.358978,-889.743591,-116.666672
-120.512825,-896.15387,-133.333344
-121.794876,-888.461548,-116.666672
-110.256416,-896.15387,-126.92308
-121.794876,-891.025696,-115.384621
-114.10257,-896.15387,-135.897446
-125.641029,-889.743591,-119.230774
-105.128212,-887.179504,-134.615387
-117.948723,-888.461548,-121.794876
-110.256416,-887.179504,-126.92308
-125.641029,-889.743591,-116.666672
-110.256416,-893.589783,-130.769241
-117.948723,-897.435913,-115.384621
-112.820518,-893.589783,-128.205139
-125.641029,-889.743591,-120.512825
-106.410263,-889.743591,-134.615387
-111.538467,-891.025696,-116.666672
-108.974365,-892.307739,-132.051285
-119.230774,-893.589783,-114.10257
-120.512825,-892.307739,-134.615387
-112.820518,-893.589783,-112.820518
-112.820518,-893.589783,-129.487183
-110.256416,-888.461548,-114.10257
-123.076927,-893.589783,-130.769241
-111.538467,-888.461548,-120.512825
-121.794876,-898.717957,-133.333344
-107.692314,-889.743591,-115.384621
-117.948723,-894.871826,-135.897446
-115.384621,-888.461548,-124.358978
-119.230774,-897.435913,-132.051285
-111.538467,-891.025696,-117.948723
-112.820518,-892.307739,-130.769241
-117.948723,-891.025696,-121.794876
-124.358978,-896.15387,-133.333344
-117.948723,-889.743591,-125.641029
-114.10257,-894.871826,-128.205139
-121.794876,-892.307739,-123.076927
-114.10257,-900.0,-134.615387
-116.666672,-889.743591,-114.10257
-114.10257,-896.15387,-129.487183
-124.358978,-893.589783,-115.384621
-116.666672,-894.871826,-129.487183
-123.076927,-891.025696,-114.10257
-110.256416,-892.307739,-132.051285
-125.641029,-891.025696,-115.384621
-114.10257,-894.871826,-125.641029
-123.076927,-896.15387,-111.538467
-114.10257,-893.589783,-134.615387
-121.794876,-893.589783,-116.666672
-102.564102,-894.871826,-132.051285
-123.076927,-893.589783,-111.538467
-116.666672,-892.307739,-134.615387
-105.128212,-885.897461,-111.538467
-107.692314,-898.717957,-138.461548
-116.666672,-889.743591,-111.538467
-121.794876,-893.589783,-134.615387
-114.10257,-889.743591,-112.820518
-121.794876,-894.871826,-132.051285
-111.538467,-885.897461,-119.230774
-120.512825,-894.871826,-128.205139
-110.256416,-892.307739,-120.512825
-125.641029,-896.15387,-130.769241
-116.666672,-891.025696,-120.512825
-116.666672,-900.0,-130.769241
-119.230774,-891.025696,-114.10257
-123.076927,-898.717957,-130.769241
-111.538467,-889.743591,-119.230774
-111.538467,-896.15387,-133.333344
-123.076927,-887.179504,-115.384621
-121.794876,-894.871826,-129.487183
-120.512825,-888.461548,-121.794876
-108.974365,-894.871826,-134.615387
-119.230774,-894.871826,-115.384621
-116.666672,-897.435913,-125.641029
-120.512825,-889.743591,-121.794876
-108.974365,-892.307739,-132.051285
-128.205139,-891.025696,-115.384621
-111.538467,-894.871826,-129.487183
-121.794876,-889.743591,-119.230774
-107.692314,-893.589783,-138.461548
-119.230774,-892.307739,-117.948723
-112.820518,-892.307739,-130.769241
-124.358978,-891.025696,-121.794876
-105.128212,-889.743591,-126.92308
-114.10257,-892.307739,-121.794876
-106.410263,-893.589783,-128.205139
-112.820518,-888.461548,-128.205139
-121.794876,-896.15387,-121.794876
-121.794876,-889.743591,-125.641029
-120.512825,-893.589783,-128.205139
-107.692314,-892.307739,-125.641029
-111.538467,-898.717957,-129.487183
-120.512825,-891.025696,-124.358978
-117.948723,-896.15387,-119.230774
-121.794876,-891.025696,-124.358978
-112.820518,-897.435913,-126.92308
-124.358978,-892.307739,-126.92308
-106.410263,-894.871826,-121.794876
-125.641029,-891.025696,-125.641029
-111.538467,-889.743591,-130.769241
-117.948723,-892.307739,-124.358978
-107.692314,-891.025696,-123.076927
-123.076927,-891.025696,-130.769241
-108.974365,-891.025696,-129.487183
-115.384621,-892.307739,-124.358978
-110.256416,-891.025696,-123.076927
-116.666672,-889.743591,-126.92308
-117.948723,-892.307739,-128.205139
-112.820518,-887.179504,-123.076927
-120.512825,-889.743591,-128.205139
-112.820518,-891.025696,-121.794876
-120.512825,-891.025696,-129.487183
-103.846161,-893.589783,-121.794876
-117.948723,-892.307739,-128.205139
-111.538467,-892.307739,-117.948723
-120.512825,-891.025696,-121.794876
-114.10257,-889.743591,-125.641029
-120.512825,-891.025696,-129.487183
-112.820518,-894.871826,-129.487183
-126.92308,-892.307739,-124.358978
-121.794876,-892.307739,-128.205139
-120.512825,-893.589783,-119.230774
-108.974365,-889.743591,-128.205139
-120.512825,-892.307739,-120.512825
-120.512825,-896.15387,-124.358978
-123.076927,-894.871826,-128.205139
-108.974365,-892.307739,-121.794876
-107.692314,-892.307739,-121.794876
-124.358978,-893.589783,-126.92308
-116.666672,-893.589783,-124.358978
-120.512825,-893.589783,-128.205139
-107.692314,-889.743591,-124.358978
-124.358978,-897.435913,-129.487183
-117.948723,-893.589783,-124.358978
-121.794876,-896.15387,-129.487183
-105.128212,-888.461548,-125.641029
-120.512825,-894.871826,-129.487183
-105.128212,-888.461548,-124.358978
-125.641029,-894.871826,-126.92308
-107.692314,-892.307739,-116.666672
-117.948723,-893.589783,-126.92308
-110.256416,-883.333374,-128.205139
-120.512825,-894.871826,-121.794876
-114.10257,-891.025696,-128.205139
-117.948723,-893.589783,-128.205139
-112.820518,-888.461548,-123.076927
-114.10257,-897.435913,-116.666672
-121.794876,-889.743591,-123.076927
-112.820518,-891.025696,-128.205139
-110.256416,-887.179504,-132.051285
-111.538467,-896.15387,-125.641029
-123.076927,-889.743591,-125.641029
-115.384621,-893.589783,-124.358978
-123.076927,-891.025696,-129.487183
-103.846161,-893.589783,-123.076927
-115.384621,-887.179504,-123.076927
-117.948723,-897.435913,-129.487183
-123.076927,-888.461548,-125.641029
-108.974365,-896.15387,-124.358978
-110.256416,-888.461548,-120.512825
-119.230774,-898.717957,-128.205139
-115.384621,-894.871826,-129.487183
-115.384621,-894.871826,-120.512825
-107.692314,-888.461548,-124.358978
-124.358978,-898.717957,-124.358978
-114.10257,-891.025696,-119.230774
-119.230774,-896.15387,-125.641029
-110.256416,-887.179504,-120.512825
-121.794876,-900.0,-120.512825
-105.128212,-893.589783,-128.205139
-123.076927,-897.435913,-124.358978
-110.256416,-883.333374,-123.076927
-123.076927,-896.15387,-128.205139
-106.410263,-889.743591,-125.641029
-120.512825,-896.15387,-123.076927
-112.820518,-883.333374,-124.358978
-114.10257,-901.282104,-129.487183
-103.846161,-889.743591,-129.487183
-120.512825,-901.282104,-120.512825
-119.230774,-882.051331,-120.512825
-112.820518,-897.435913,-130.769241
-106.410263,-884.615417,-125.641029
-114.10257,-894.871826,-117.948723
-120.512825,-887.179504,-125.641029
-108.974365,-896.15387,-125.641029
-112.820518,-888.461548,-121.794876
-107.692314,-893.589783,-124.358978
-125.641029,-887.179504,-121.794876
-110.256416,-892.307739,-129.487183
-123.076927,-891.025696,-129.487183
-112.820518,-897.435913,-121.794876
-119.230774,-888.461548,-121.794876
-115.384621,-892.307739,-123.076927
-120.512825,-887.179504,-128.205139
-114.10257,-892.307739,-117.948723
-120.512825,-888.461548,-125.641029
-120.512825,-894.871826,-130.769241
-114.10257,-889.743591,-128.205139
-119.230774,-894.871826,-126.92308
-115.384621,-885.897461,-126.92308
-121.794876,-896.15387,-130.769241
-115.384621,-885.897461,-129.487183
-119.230774,-893.589783,-123.076927
-110.256416,-884.615417,-123.076927
-121.794876,-901.282104,-125.641029
-111.538467,-876.923096,-126.92308
-125.641029,-900.0,-123.076927
-102.564102,-880.769287,-123.076927
-116.666672,-893.589783,-128.205139
-105.128212,-888.461548,-132.051285
-115.384621,-902.564148,-128.205139
-115.384621,-880.769287,-129.487183
-119.230774,-894.871826,-130.769241
-103.846161,-892.307739,-123.076927
-121.794876,-898.717957,-120.512825
-119.230774,-889.743591,-125.641029
-108.974365,-894.871826,-125.641029
-114.10257,-885.897461,-124.358978
-111.538467,-901.282104,-125.641029
-123.076927,-885.897461,-123.076927
-112.820518,-893.589783,-124.358978
-112.820518,-887.179504,-124.358978
-115.384621,-893.589783,-128.205139
-121.794876,-887.179504,-130.769241
-112.820518,-901.282104,-125.641029
-120.512825,-892.307739,-126.92308
-107.692314,-896.15387,-124.358978
-123.076927,-891.025696,-128.205139
-114.10257,-892.307739,-130.769241
-120.512825,-891.025696,-124.358978
-110.256416,-892.307739,-130.769241
-112.820518,-888.461548,-124.358978
-126.92308,-894.871826,-133.333344
-121.794876,-894.871826,-123.076927
-114.10257,-902.564148,-125.641029
-108.974365,-887.179504,-123.076927
-125.641029,-894.871826,-130.769241
-115.384621,-888.461548,-126.92308
-120.512825,-893.589783,-119.230774
-114.10257,-888.461548,-124.358978
-119.230774,-893.589783,-125.641029
-110.256416,-887.179504,-130.769241
-121.794876,-897.435913,-126.92308
-112.820518,-889.743591,-125.641029
-111.538467,-894.871826,-125.641029
-103.846161,-888.461548,-125.641029
-119.230774,-897.435913,-124.358978
-123.076927,-891.025696,-121.794876
-114.10257,-897.435913,-123.076927
-111.538467,-889.743591,-125.641029
-110.256416,-896.15387,-116.666672
-121.794876,-896.15387,-124.358978
-106.410263,-894.871826,-128.205139
-112.820518,-893.589783,-134.615387
-111.538467,-892.307739,-125.641029
-128.205139,-892.307739,-125.641029
-107.692314,-892.307739,-120.512825
-115.384621,-894.871826,-126.92308
-108.974365,-896.15387,-124.358978
-120.512825,-892.307739,-124.358978
-111.538467,-894.871826,-121.794876
-123.076927,-894.871826,-123.076927
-106.410263,-887.179504,-126.92308
-115.384621,-892.307739,-128.205139
-121.794876,-892.307739,-125.641029
-120.512825,-894.871826,-123.076927
-117.948723,-892.307739,-126.92308
-114.10257,-889.743591,-126.92308
-123.076927,-889.743591,-123.076927
-117.948723,-893.589783,-125.641029
-120.512825,-894.871826,-126.92308
-112.820518,-889.743591,-128.205139
-120.512825,-891.025696,-129.487183
-111.538467,-894.871826,-120.512825
-120.512825,-893.589783,-123.076927
-106.410263,-889.743591,-120.512825
-116.666672,-891.025696,-119.230774
-108.974365,-884.615417,-123.076927
-120.512825,-894.871826,-123.076927
-114.10257,-891.025696,-125.641029
-123.076927,-888.461548,-121.794876
-123.076927,-897.435913,-126.92308
-114.10257,-891.025696,-126.92308
-112.820518,-893.589783,-125.641029
-123.076927,-891.025696,-129.487183
-115.384621,-891.025696,-123.076927
-111.538467,-896.15387,-124.358978
-114.10257,-888.461548,-126.92308
-123.076927,-889.743591,-126.92308
-111.538467,-891.025696,-123.076927
-115.384621,-891.025696,-128.205139
-111.538467,-887.179504,-123.076927
-119.230774,-889.743591,-124.358978
-110.256416,-891.025696,-121.794876
-120.512825,-894.871826,-129.487183
-114.10257,-891.025696,-125.641029
-114.10257,-889.743591,-120.512825
-106.410263,-885.897461,-123.076927
-121.794876,-891.025696,-126.92308
-114.10257,-892.307739,-120.512825
-114.10257,-891.025696,-130.769241
-106.410263,-889.743591,-120.512825
-116.666672,-892.307739,-129.487183
-121.794876,-887.179504,-132.051285
-108.974365,-889.743591,-125.641029
-115.384621,-888.461548,-126.92308
-112.820518,-893.589783,-129.487183
-124.358978,-894.871826,-125.641029
-107.692314,-891.025696,-124.358978
-120.512825,-891.025696,-124.358978
-108.974365,-894.871826,-128.205139
-121.794876,-889.743591,-119.230774
-111.538467,-888.461548,-132.051285
-117.948723,-889.743591,-121.794876
-107.692314,-892.307739,-126.92308
-119.230774,-892.307739,-125.641029
-117.948723,-893.589783,-125.641029
-121.794876,-892.307739,-119.230774
-108.974365,-893.589783,-130.769241
-119.230774,-889.743591,-116.666672
-117.948723,-894.871826,-129.487183
-121.794876,-892.307739,-119.230774
-108.974365,-892.307739,-132.051285
-106.410263,-891.025696,-115.384621
-124.358978,-897.435913,-132.051285
-110.256416,-888.461548,-121.794876
-117.948723,-892.307739,-130.769241
-108.974365,-885.897461,-123.076927
-114.10257,-894.871826,-129.487183
-112.820518,-887.179504,-125.641029
-125.641029,-898.717957,-126.92308
-108.974365,-887.179504,-120.512825
-114.10257,-893.589783,-125.641029
-107.692314,-885.897461,-121.794876
-119.230774,-900.0,-132.051285
-116.666672,-883.333374,-121.794876
-110.256416,-891.025696,-125.641029
-112.820518,-880.769287,-121.794876
-114.10257,-903.846191,-123.076927
-123.076927,-883.333374,-116.666672
-112.820518,-896.15387,-130.769241
-119.230774,-885.897461,-119.230774
-106.410263,-900.0,-126.92308
-126.92308,-888.461548,-116.666672
-103.846161,-892.307739,-134.615387
-115.384621,-887.179504,-121.794876
-108.974365,-894.871826,-130.769241
-125.641029,-889.743591,-121.794876
-108.974365,-893.589783,-137.179489
-120.512825,-887.179504,-117.948723
-110.256416,-894.871826,-130.769241
-124.358978,-888.461548,-116.666672
-114.10257,-894.871826,-129.487183
-121.794876,-885.897461,-117.948723
-107.692314,-901.282104,-132.051285
-114.10257,-888.461548,-115.384621
-119.230774,-898.717957,-133.333344
-117.948723,-887.179504,-115.384621
-117.948723,-901.282104,-133.333344
-115.384621,-889.743591,-119.230774
-119.230774,-894.871826,-141.02565
-120.512825,-887.179504,-119.230774
-123.076927,-896.15387,-132.051285
-115.384621,-883.333374,-116.666672
-117.948723,-898.717957,-133.333344
-111.538467,-885.897461,-124.358978
-120.512825,-898.717957,-132.051285
-111.538467,-889.743591,-116.666672
-111.538467,-897.435913,-126.92308
-105.128212,-876.923096,-120.512825
-119.230774,-898.717957,-129.487183
-120.512825,-887.179504,-124.358978
-105.128212,-891.025696,-130.769241
-120.512825,-893.589783,-130.769241
-107.692314,-894.871826,-124.358978
-112.820518,-887.179504,-125.641029
-120.512825,-902.564148,-126.92308
-116.666672,-896.15387,-128.205139
-119.230774,-892.307739,-125.641029
-106.410263,-889.743591,-130.769241
-123.076927,-901.282104,-125.641029
-103.846161,-889.743591,-128.205139
-121.794876,-893.589783,-123.076927
-103.846161,-892.307739,-126.92308
-119.230774,-897.435913,-120.512825
-108.974365,-893.589783,-128.205139
-123.076927,-894.871826,-116.666672
-107.692314,-887.179504,-132.051285
-112.820518,-894.871826,-121.794876
-106.410263,-888.461548,-129.487183
-117.948723,-896.15387,-121.794876
-117.948723,-885.897461,-125.641029
-119.230774,-888.461548,-117.948723
-123.076927,-898.717957,-133.333344
-112.820518,-883.333374,-114.10257
-108.974365,-893.589783,-132.051285
-121.794876,-896.15387,-119.230774
-112.820518,-891.025696,-130.769241
-117.948723,-893.589783,-119.230774
-106.410263,-897.435913,-132.051285
-120.512825,-891.025696,-114.10257
-108.974365,-894.871826,-129.487183
-125.641029,-892.307739,-120.512825
-108.974365,-894.871826,-128.205139
-117.948723,-889.743591,-115.384621
-110.256416,-894.871826,-126.92308
-125.641029,-891.025696,-115.384621
-112.820518,-894.871826,-132.051285
-120.512825,-887.179504,-115.384621
-111.538467,-893.589783,-132.051285
-121.794876,-892.307739,-116.666672
-116.666672,-898.717957,-134.615387
-112.820518,-893.589783,-116.666672
-112.820518,-897.435913,-124.358978
-114.10257,-889.743591,-124.358978
-114.10257,-893.589783,-130.769241
-105.128212,-888.461548,-123.076927
-111.538467,-892.307739,-129.487183
-106.410263,-889.743591,-123.076927
-119.230774,-896.15387,-128.205139
-114.10257,-888.461548,-117.948723
-119.230774,-889.743591,-132.051285
-114.10257,-889.743591,-115.384621
-120.512825,-893.589783,-125.641029
-119.230774,-891.025696,-121.794876
-121.794876,-896.15387,-133.333344
-107.692314,-885.897461,-125.641029
-116.666672,-900.0,-126.92308
-125.641029,-891.025696,-125.641029
-119.230774,-894.871826,-126.92308
-111.538467,-892.307739,-128.205139
-111.538467,-889.743591,-129.487183
-119.230774,-894.871826,-117.948723
-108.974365,-894.871826,-120.512825
-124.358978,-892.307739,-119.230774
-106.410263,-891.025696,-124.358978
-123.076927,-896.15387,-123.076927
-114.10257,-892.307739,-126.92308
-124.358978,-892.307739,-128.205139
-101.282051,-892.307739,-129.487183
-120.512825,-894.871826,-123.076927
-116.666672,-892.307739,-128.205139
-121.794876,-891.025696,-121.794876
-108.974365,-892.307739,-130.769241
-120.512825,-893.589783,-123.076927
-106.410263,-891.025696,-124.358978
-124.358978,-893.589783,-117.948723
-119.230774,-891.025696,-128.205139
-108.974365,-891.025696,-117.948723
-114.10257,-892.307739,-124.358978
-114.10257,-894.871826,-125.641029
-116.666672,-882.051331,-123.076927
-110.256416,-889.743591,-130.769241
-114.10257,-889.743591,-128.205139
-102.564102,-897.435913,-120.512825
-121.794876,-893.589783,-129.487183
-107.692314,-892.307739,-129.487183
-120.512825,-892.307739,-124.358978
-114.10257,-889.743591,-126.92308
-120.512825,-894.871826,-123.076927
-120.512825,-889.743591,-125.641029
-121.794876,-893.589783,-129.487183
-107.692314,-893.589783,-123.076927
-115.384621,-891.025696,-121.794876
-121.794876,-892.307739,-124.358978
-116.666672,-889.743591,-120.512825
-115.384621,-894.871826,-128.205139
-110.256416,-889.743591,-125.641029
-125.641029,-896.15387,-123.076927
-112.820518,-892.307739,-124.358978
-121.794876,-896.15387,-130.769241
-112.820518,-887.179504,-121.794876
-111.538467,-892.307739,-121.794876
-107.692314,-884.615417,-125.641029
-120.512825,-892.307739,-123.076927
-119.230774,-884.615417,-123.076927
-111.538467,-893.589783,-126.92308
-116.666672,-892.307739,-128.205139
-114.10257,-898.717957,-119.230774
-120.512825,-892.307739,-134.615387
-110.256416,-896.15387,-123.076927
-119.230774,-889.743591,-132.051285
-108.974365,-894.871826,-123.076927
-121.794876,-888.461548,-119.230774
-106.410263,-893.589783,-129.487183
-121.794876,-885.897461,-124.358978
-108.974365,-894.871826,-121.794876
-112.820518,-892.307739,-132.051285
-115.384621,-893.589783,-121.794876
-121.794876,-889.743591,-124.358978
-112.820518,-900.0,-130.769241
-116.666672,-887.179504,-123.076927
-116.666672,-897.435913,-130.769241
-117.948723,-887.179504,-123.076927
-119.230774,-893.589783,-128.205139
-110.256416,-887.179504,-124.358978
-121.794876,-902.564148,-126.92308
-112.820518,-885.897461,-125.641029
-116.666672,-898.717957,-129.487183
-106.410263,-885.897461,-128.205139
-119.230774,-898.717957,-128.205139
-117.948723,-883.333374,-124.358978
-121.794876,-894.871826,-121.794876
-103.846161,-885.897461,-132.051285
-117.948723,-900.0,-126.92308
-110.256416,-887.179504,-124.358978
-125.641029,-900.0,-129.487183
-115.384621,-885.897461,-123.076927
-117.948723,-898.717957,-129.487183
-107.692314,-888.461548,-129.487183
-123.076927,-901.282104,-128.205139
-108.974365,-887.179504,-125.641029
-110.256416,-898.717957,-130.769241
-108.974365,-882.051331,-117.948723
-112.820518,-898.717957,-124.358978
-121.794876,-882.051331,-125.641029
-110.256416,-896.15387,-130.769241
-120.512825,-885.897461,-124.358978
-115.384621,-896.15387,-126.92308
-124.358978,-888.461548,-116.666672
-102.564102,-901.282104,-133.333344
-117.948723,-885.897461,-125.641029
-105.128212,-892.307739,-123.076927
-124.358978,-887.179504,-128.205139
-112.820518,-896.15387,-129.487183
-125.641029,-885.897461,-125.641029
-106.410263,-897.435913,-128.205139
-124.358978,-885.897461,-119.230774
-119.230774,-896.15387,-125.641029
-120.512825,-884.615417,-124.358978
-110.256416,-898.717957,-130.769241
-115.384621,-887.179504,-121.794876
-123.076927,-896.15387,-133.333344
-119.230774,-887.179504,-117.948723
-108.974365,-894.871826,-128.205139
-115.384621,-888.461548,-123.076927
-128.205139,-901.282104,-128.205139
-119.230774,-887.179504,-123.076927
-121.794876,-897.435913,-125.641029
-112.820518,-880.769287,-120.512825
-123.076927,-893.589783,-132.051285
-112.820518,-889.743591,-130.769241
-121.794876,-892.307739,-126.92308
-114.10257,-882.051331,-120.512825
-117.948723,-894.871826,-124.358978
-119.230774,-883.333374,-120.512825
-123.076927,-893.589783,-126.92308
-111.538467,-885.897461,-124.358978
-116.666672,-903.846191,-125.641029
-120.512825,-894.871826,-130.769241
-117.948723,-892.307739,-121.794876
-114.10257,-887.179504,-132.051285
-123.076927,-896.15387,-119.230774
-121.794876,-892.307739,-138.461548
-117.948723,-888.461548,-120.512825
-112.820518,-893.589783,-133.333344
-124.358978,-893.589783,-121.794876
-117.948723,-893.589783,-134.615387
-123.076927,-893.589783,-117.948723
-110.256416,-889.743591,-132.051285
-123.076927,-894.871826,-123.076927
-111.538467,-893.589783,-129.487183
-117.948723,-892.307739,-121.794876
-107.692314,-888.461548,-126.92308
-125.641029,-897.435913,-116.666672
-108.974365,-892.307739,-135.897446
-129.487183,-892.307739,-119.230774
-108.974365,-891.025696,-133.333344
-114.10257,-897.435913,-120.512825
-102.564102,-893.589783,-130.769241
-117.948723,-885.897461,-116.666672
-112.820518,-892.307739,-128.205139
-121.794876,-880.769287,-119.230774
-117.948723,-896.15387,-129.487183
-117.948723,-889.743591,-120.512825
-114.10257,-896.15387,-134.615387
-123.076927,-891.025696,-117.948723
-112.820518,-889.743591,-121.794876
-123.076927,-885.897461,-115.384621
-105.128212,-894.871826,-124.358978
-117.948723,-891.025696,-121.794876
-111.538467,-891.025696,-123.076927
-121.794876,-892.307739,-117.948723
-105.128212,-898.717957,-130.769241
-125.641029,-888.461548,-121.794876
-107.692314,-894.871826,-126.92308
-124.358978,-893.589783,-125.641029
-108.974365,-896.15387,-132.051285
-117.948723,-897.435913,-124.358978
-107.692314,-889.743591,-128.205139
-120.512825,-894.871826,-112.820518
-110.256416,-892.307739,-134.615387
