x,y,z,temp
0.318525,0.574521,-0.019335,19.485882
-0.059641,-0.226936,0.077071,19.482941
-0.045345,-0.287812,0.107691,19.465294
0.115503,0.371154,0.14443,19.471176
0.380661,0.642311,-0.025516,19.474117
0.023015,-0.326358,0.116446,19.45647
0.389671,0.141237,-0.004723,19.462353
0.029428,0.167015,0.072926,19.427059
0.20572,-0.540287,-0.057319,19.459412
-0.002303,-0.53107,0.099692,19.459412
0.053521,0.242736,0.050753,19.462353
0.215275,-0.305168,0.0512,19.432941
-0.009911,-0.515839,0.114941,19.424118
0.311329,0.589794,-0.050037,19.43
0.214463,-0.411376,-0.002932,19.435883
0.203022,0.598179,0.085854,19.406471
0.073757,-0.577258,0.093236,19.441765
-0.059249,-0.188994,0.084916,19.447647
0.293342,-0.191964,0.03787,19.43
0.314158,0.164738,-0.09028,19.421177
0.035782,-0.569319,0.069585,19.409412
0.343311,0.718536,-0.025856,19.394707
0.312941,0.126714,-0.006224,19.412354
0.135268,-0.577755,0.063744,19.427059
-0.055005,-0.424396,0.145167,19.40353
0.353616,0.34646,0.026207,19.40353
0.109915,0.43965,0.006773,19.40353
0.403144,0.642066,0.028521,19.362352
0.354674,0.39963,-0.019482,19.374117
0.105708,-0.524323,0.017485,19.371176
-0.007816,-0.394341,0.046614,19.365294
0.097514,0.128441,0.112315,19.353529
0.175482,-0.395957,0.095988,19.335882
0.006714,-0.402131,0.123446,19.347647
0.331509,0.445289,0.064557,19.33
0.088151,-0.023274,0.096108,19.335882
-0.042486,-0.075273,0.078104,19.338823
-0.016924,-0.508129,0.053569,19.353529
-0.002443,-0.553825,0.084263,19.347647
-0.051689,-0.219391,0.054276,19.341764
0.013207,-0.576664,0.015511,19.33
0.063459,-0.136957,0.133411,19.324118
0.241385,0.582699,0.055859,19.335882
0.350892,0.67298,-0.079546,19.327059
0.451699,0.823867,-0.015676,19.294706
0.001801,-0.22744,0.055237,19.312353
0.343117,0.050602,-0.059636,19.300589
0.182368,-0.532549,-0.004101,19.291765
0.419926,0.717887,-0.032087,19.294706
0.007152,-0.371765,0.115937,19.30353
0.360435,0.232604,-0.035479,19.288824
0.424991,0.459826,-0.094483,19.27706
0.122092,0.249694,0.098024,19.291765
0.128395,-0.547289,0.017801,19.259411
0.419996,0.740635,-0.009,19.268236
0.324394,-0.207344,-0.030559,19.262352
-0.008507,-0.439894,0.061706,19.268236
0.387392,0.566348,-0.025747,19.262352
0.004968,0.083677,0.125695,19.235882
0.195912,0.552816,-0.037047,19.227058
0.411397,0.679963,0.013533,19.215294
-0.021551,-0.219702,0.108455,19.221176
0.22764,0.666372,-0.005282,19.212353
0.127223,-0.59289,0.086502,19.191765
0.03173,-0.250513,0.101646,19.18
0.239678,0.45366,0.07054,19.168236
-0.025227,-0.583933,0.022419,19.174118
0.335285,0.665501,-0.056893,19.177059
0.273729,0.673575,-0.012047,19.159412
0.079344,0.455079,0.021594,19.162354
0.396086,0.657352,-0.017498,19.150589
0.206761,-0.426476,-0.018466,19.174118
0.068223,-0.42537,0.063208,19.18
0.317114,0.430351,-0.058338,19.147648
0.078887,0.462613,0.082898,19.177059
0.229474,-0.419117,0.020291,19.171177
0.04289,-0.546698,0.161741,19.147648
0.14556,0.257128,0.05254,19.162354
0.19051,-0.464341,0.03467,19.141766
0.279911,0.597557,0.048989,19.135881
0.067303,-0.478526,0.09358,19.124117
0.075417,0.098403,-0.026113,19.118235
0.343176,0.741264,0.020207,19.115294
0.379972,0.6195,0.020322,19.115294
-0.004322,-0.022548,0.163321,19.118235
0.227278,0.704238,0.086805,19.109411
0.417554,0.57362,0.036128,19.112352
0.327654,0.67315,-0.04934,19.10647
0.288453,-0.00969,-0.022642,19.13294
0.157706,0.530409,-0.076164,19.100588
0.419021,0.604089,-0.086257,19.085882
0.267707,0.195402,0.008573,19.059412
0.217706,0.52976,0.062828,19.047647
0.396249,0.68769,0.005627,19.038824
0.325438,-0.070791,0.039039,19.035883
0.162372,0.408757,0.091864,19.041765
0.428271,0.763373,-0.047037,19.009411
0.327651,0.088621,0.009191,19.02706
-0.026119,-0.584022,0.121978,19.044706
0.366365,0.703187,-0.056136,19.024118
0.345008,0.194821,-0.074243,19.012352
0.139063,0.386178,0.098983,18.994705
0.427258,0.702628,-0.016703,19.021177
0.393385,0.429667,-0.026277,18.988823
0.131861,0.333225,-0.023956,18.974117
0.319727,0.695929,0.011896,18.965294
0.04547,-0.379669,0.101296,18.965294
0.027903,-0.531374,0.146213,18.965294
0.060321,0.16678,0.042863,18.959412
0.259379,-0.449773,0.059004,18.950588
0.014322,-0.417362,0.108197,18.95647
0.043832,-0.508702,0.108319,18.938824
0.441784,0.649355,-0.001362,18.941765
0.215388,-0.312737,0.028187,18.95647
0.246099,-0.305409,0.028795,18.915295
0.233335,0.522081,0.017125,18.93
0.448878,0.535526,-0.093681,18.935883
-0.036308,-0.196774,0.077649,18.93
0.311012,0.620084,0.026696,18.927059
0.042907,-0.60734,0.077199,18.915295
0.045589,-0.341755,0.139775,18.924118
0.265676,0.028428,0.00775,18.879999
0.240021,0.453694,0.032248,18.924118
0.177864,0.401063,0.061479,18.90353
0.359288,0.756374,-0.048358,18.879999
-0.001262,-0.417259,0.138545,18.915295
0.195019,0.552727,0.062512,18.897648
0.235791,-0.517863,0.035264,18.877058
0.037539,-0.402373,0.101041,18.85647
0.453585,0.360814,-0.002497,18.838823
0.113545,-0.531951,-0.013044,18.850588
-0.009267,-0.485452,0.084457,18.841764
0.093614,0.363878,0.013772,18.824118
0.020009,-0.629878,0.038367,18.835882
0.084503,-0.334439,0.079258,18.827059
0.045075,-0.440353,0.062705,18.824118
0.300496,0.384868,0.025395,18.821177
0.374372,0.794123,0.028698,18.800589
0.376251,0.262845,-0.05036,18.765295
0.361962,0.391947,0.011257,18.797647
0.143588,-0.562593,0.010353,18.750587
0.350802,0.688132,-0.048838,18.771177
0.013817,-0.424993,0.15411,18.762352
0.137884,0.272352,0.075447,18.762352
0.15715,-0.638704,0.102165,18.759411
0.069241,-0.319142,0.094365,18.75647
0.383588,0.29307,0.026516,18.759411
0.14212,-0.593062,0.132737,18.718235
0.059951,-0.425366,0.131991,18.697647
0.375813,0.23248,-0.042852,18.685883
0.08886,-0.57741,0.116497,18.659412
0.137835,0.234445,0.02931,18.641766
0.450754,0.763128,0.007,18.668236
0.054782,-0.288603,0.04062,18.662354
0.209382,0.469115,0.054728,18.63294
0.134572,-0.668791,0.017345,18.677059
0.022417,-0.364321,0.131576,18.627058
0.352182,0.194707,-0.020491,18.635881
0.088837,-0.584992,0.108801,18.635881
0.380665,0.687794,0.035975,18.65353
0.382455,0.733456,-0.101651,18.621176
0.203893,0.613427,0.009345,18.621176
0.358431,0.657742,-0.087136,18.635881
0.473768,0.800839,0.053565,18.618235
0.404152,0.09554,0.025972,18.618235
0.211226,0.598168,0.02473,18.585882
0.427367,0.649576,-0.101206,18.582941
0.00125,-0.250237,0.085759,18.58
0.272737,0.59767,-0.004763,18.556471
-0.024808,-0.515666,0.068705,18.568235
0.057809,-0.000242,0.095649,18.530001
0.187502,0.552806,0.047052,18.524118
0.387856,0.627038,0.005185,18.52706
0.223249,-0.312782,0.005355,18.530001
0.036751,-0.500998,0.054605,18.509411
0.026869,-0.015173,0.110321,18.503529
0.361332,-0.283611,0.015731,18.485882
0.342944,0.710919,0.004741,18.491764
0.378398,0.444992,-0.041805,18.491764
0.089712,-0.524261,0.093783,18.482941
0.177324,-0.289646,0.035244,18.471176
0.030575,-0.356755,0.085806,18.494705
0.447268,0.45956,-0.017471,18.488823
0.005311,0.083711,0.087404,18.471176
0.42821,0.831591,0.052858,18.474117
0.084253,0.234904,0.028311,18.447647
0.388938,0.68779,-0.032807,18.444706
0.42518,0.520489,-0.032917,18.397648
0.158327,-0.547621,0.094955,18.400589
0.364918,0.65756,0.043199,18.400589
0.392457,0.308287,-0.088143,18.391766
0.02195,-0.447753,0.069898,18.379999
0.108329,0.371267,0.090679,18.335882
0.412477,0.717973,-0.055205,18.359411
0.405861,0.247321,0.042036,18.332941
0.361773,0.331284,-0.050309,18.365294
0.13559,-0.562562,0.048502,18.371176
0.405632,0.801505,-0.031961,18.324118
0.434749,0.672224,-0.039685,18.327059
0.37773,0.407023,-0.019017,18.306471
0.185242,0.378229,0.061509,18.315294
0.38961,0.771243,0.005896,18.321177
0.350748,0.042954,-0.067189,18.341764
0.200042,0.324983,0.046216,18.294706
0.1432,-0.555052,0.063999,18.285883
0.076986,-0.334359,0.063799,18.288824
0.278734,0.506473,0.056199,18.265295
0.141955,-0.646142,0.078867,18.262352
0.037352,-0.440294,0.070221,18.20647
0.3688,0.24019,-0.104224,18.212353
0.127865,-0.585245,0.025272,18.185883
0.170806,0.41635,0.015461,18.203529
0.088238,-0.622955,0.123931,18.174118
0.489805,0.208671,0.020443,18.171177
0.438003,0.38366,0.058596,18.177059
0.444205,0.831529,-0.02344,18.162354
0.427231,0.110516,0.034133,18.159412
0.104925,-0.577465,0.03254,18.127058
0.44349,0.778394,-0.016043,18.109411
0.426683,0.672249,0.006123,18.129999
0.406618,0.270138,-0.01146,18.100588
0.018376,-0.713427,0.106881,18.121176
0.06966,-0.250875,0.140651,18.100588
0.343952,0.164393,0.002192,18.10647
0.012492,-0.629799,0.022908,18.082941
0.100785,-0.220765,0.126055,18.077059
0.325457,-0.108692,-0.014756,18.062353
0.397439,0.133603,-0.027593,18.062353
0.390978,0.16411,-0.119486,18.050589
0.480729,0.73248,0.038054,18.041765
0.411689,0.619348,-0.101641,18.00647
0.32646,0.080921,0.131688,18.003529
0.295215,0.551942,-0.012217,17.98
0.341669,0.544021,-0.080324,17.982941
0.063824,-0.152082,0.072069,17.977058
0.382031,0.057919,-0.120152,17.935883
0.074058,-0.546906,0.101044,17.950588
0.525271,0.61824,0.03835,17.918236
0.206048,-0.456869,0.019676,17.927059
0.409588,-0.10942,-0.005529,17.912354
0.035534,-0.539022,0.13866,17.932941
0.282622,-0.404459,0.09029,17.900589
0.249883,-0.556018,0.119605,17.891766
0.112425,-0.516902,0.132541,17.906471
0.167203,-0.464179,0.072534,17.885881
0.066846,-0.470991,0.154884,17.888824
0.383032,0.22479,-0.004454,17.859411
-0.000831,-0.455118,0.038799,17.877058
0.131522,0.378674,0.075827,17.862352
0.141794,-0.653738,0.086488,17.815294
0.06198,-0.281134,0.102067,17.824118
0.391955,0.323398,-0.011484,17.821177
0.224187,0.461353,0.100926,17.785883
0.081914,-0.592434,0.01672,17.809412
0.054997,-0.197616,0.140628,17.791765
0.255541,0.499067,0.07105,17.774118
0.46645,0.732714,-0.077107,17.77706
0.324141,-0.222531,-0.022975,17.759411
-0.001731,-0.523432,0.046121,17.750587
0.471361,0.535281,-0.039644,17.738823
0.40286,0.551072,-0.063828,17.70647
0.43464,0.725277,0.044819,17.685883
0.369475,0.346384,-0.034775,17.682941
0.043996,-0.478363,0.131443,17.671177
0.200065,0.332566,0.053912,17.662354
0.419807,0.679973,-0.070566,17.677059
0.383259,0.209652,-0.050479,17.641766
0.215668,0.294562,-0.030232,17.665295
0.219743,-0.578449,0.03468,17.638824
0.077495,-0.281245,0.079377,17.647648
0.340373,-0.146765,-0.022316,17.618235
0.105159,-0.524378,0.078752,17.621176
0.411004,0.642021,0.005688,17.594706
0.095389,-0.068864,0.08071,17.582941
0.358277,0.71837,0.012722,17.594706
0.310688,0.582149,0.011193,17.547647
0.12217,-0.440954,0.002865,17.588823
0.09982,0.295443,0.082504,17.532942
0.160651,-0.41852,0.011348,17.532942
0.291035,-0.381707,0.036936,17.518236
0.198072,-0.471997,0.034775,17.515295
0.44593,0.36088,-0.00264,17.48
0.345687,0.346499,0.056698,17.482941
0.129429,-0.501703,-0.035584,17.482941
0.396297,0.702856,0.021019,17.465294
0.343855,0.11132,-0.059337,17.474117
0.097092,-0.524354,0.124559,17.468235
0.105753,-0.531899,0.002131,17.444706
0.44243,0.702483,-0.0011,17.412354
0.33318,-0.10875,-0.022272,17.409412
0.24022,-0.176298,0.006313,17.432941
0.097481,-0.531896,0.070913,17.424118
0.433135,0.550775,-0.024966,17.421177
0.190179,0.21112,0.137413,17.406471
0.427767,0.755742,-0.001124,17.400589
0.311495,0.642874,0.003833,17.377058
0.417525,0.520554,-0.033059,17.377058
0.128783,-0.554831,-0.035845,17.38294
0.115971,-0.304294,0.02637,17.362352
0.271127,0.521705,0.071447,17.371176
0.541776,0.671292,-0.02237,17.341764
0.024059,-0.189805,0.186045,17.321177
0.348918,0.612139,0.058006,17.291765
0.434337,0.672183,0.006266,17.291765
0.46461,0.649145,0.014383,17.265295
0.395674,0.657311,0.028453,17.247646
0.386214,0.452523,-0.049283,17.232941
0.237173,-0.426759,0.005079,17.235882
0.480935,0.7325,0.015079,17.218235
0.451145,0.778328,-0.015901,17.194706
0.098984,-0.380136,0.109953,17.159412
0.485079,0.421283,-0.016944,17.13294
0.231169,0.377835,0.062365,17.165295
0.103774,-0.638224,0.078191,17.168236
0.051532,-0.516343,0.093107,17.15353
0.077883,-0.288787,0.025731,17.150589
0.404291,0.118296,0.041401,17.118235
0.295265,0.58985,0.03392,17.094706
0.418006,0.520602,-0.086668,17.077059
0.126398,-0.053926,0.05838,17.068235
0.342002,0.672922,0.058162,17.05353
0.430711,0.345859,-0.033634,17.077059
0.223839,0.415835,0.077726,17.024118
0.222357,0.248916,0.015637,17.02706
0.403676,0.702763,0.051795,17.062353
0.44139,0.049626,0.080069,17.02706
0.051665,-0.561813,0.016299,17.032942
0.109358,-0.190417,0.06508,16.988823
0.152095,-0.50951,-0.012218,16.974117
0.105948,0.136034,0.035911,16.968235
0.372878,0.733329,0.112641,16.985882
0.440049,0.46725,-0.055868,16.959412
0.455064,0.504992,0.028846,16.953529
0.135959,-0.532203,0.048652,16.944706
0.51187,0.701948,-0.061083,16.95647
0.069246,-0.273658,0.155856,16.918236
0.350944,0.733629,-0.002663,16.915295
0.058978,-0.539171,0.085479,16.932941
0.084023,0.227301,0.04359,16.900589
0.276182,-0.389111,-0.024654,16.874117
0.342277,0.67295,0.027529,16.871176
0.428113,0.778518,-0.00867,16.832941
0.202534,0.529905,0.047226,16.812353
0.206401,-0.365868,0.104367,16.815294
0.35857,0.11871,0.017569,16.827059
0.366499,0.118672,-0.012921,16.794706
0.342116,0.665353,0.03515,16.797647
0.565208,0.777269,0.070482,16.77706
0.434444,0.034601,-0.019707,16.759411
0.02223,-0.402242,0.100756,16.759411
0.463479,0.550485,0.006238,16.732941
0.189684,0.074622,0.006548,16.703529
0.276028,-0.328482,0.075204,16.700588
0.122378,-0.418192,0.010635,16.73
0.309012,0.528918,0.125807,16.703529
0.529069,0.823293,-0.10615,16.677059
0.076138,-0.342024,0.148004,16.677059
0.240047,0.484018,0.07069,16.656471
0.496791,0.709682,-0.076648,16.63294
0.434979,0.679828,-0.054964,16.641766
0.093983,-0.167551,0.103199,16.618235
0.295263,0.567108,0.003174,16.588823
0.1367,-0.448744,0.079696,16.577059
