m1,m2,m3
-525.641052,-3.846154,-84.615387
-529.487183,-6.410256,-83.333336
-530.769226,1.282051,-84.615387
-530.769226,0.0,-84.615387
-526.923096,-10.256411,-83.333336
-532.05127,-3.846154,-79.487183
-534.615417,-6.410256,-88.46154
-537.179504,-1.282051,-79.487183
-529.487183,3.846154,-83.333336
-530.769226,8.97436,-82.051285
-525.641052,-2.564103,-85.897438
-525.641052,-6.410256,-83.333336
-529.487183,5.128205,-83.333336
-525.641052,-2.564103,-79.487183
-532.05127,-2.564103,-84.615387
-535.897461,0.0,-78.205132
-523.076965,-3.846154,-84.615387
-533.333374,7.692308,-85.897438
-534.615417,7.692308,-79.487183
-534.615417,-2.564103,-80.769234
-530.769226,5.128205,-82.051285
-524.359009,8.97436,-83.333336
-532.05127,5.128205,-85.897438
-524.359009,1.282051,-80.769234
-526.923096,1.282051,-83.333336
-534.615417,3.846154,-85.897438
-532.05127,-1.282051,-85.897438
-529.487183,5.128205,-82.051285
-534.615417,-10.256411,-79.487183
-529.487183,-2.564103,-82.051285
-525.641052,-6.410256,-80.769234
-524.359009,10.256411,-80.769234
-537.179504,3.846154,-82.051285
-529.487183,8.97436,-92.307693
-525.641052,0.0,-82.051285
-538.461548,2.564103,-80.769234
-524.359009,-3.846154,-83.333336
-532.05127,6.410256,-83.333336
-532.05127,1.282051,-85.897438
-530.769226,-7.692308,-80.769234
-528.205139,8.97436,-76.92308
-535.897461,6.410256,-82.051285
-538.461548,5.128205,-84.615387
-537.179504,2.564103,-80.769234
-529.487183,3.846154,-91.025642
-533.333374,5.128205,-79.487183
-532.05127,5.128205,-82.051285
-523.076965,-6.410256,-79.487183
-524.359009,0.0,-79.487183
-535.897461,5.128205,-83.333336
-529.487183,0.0,-78.205132
-538.461548,-2.564103,-79.487183
-533.333374,5.128205,-82.051285
-535.897461,6.410256,-79.487183
-537.179504,6.410256,-85.897438
-544.871826,10.256411,-83.333336
-526.923096,3.846154,-83.333336
-529.487183,-3.846154,-82.051285
-533.333374,3.846154,-85.897438
-539.743591,10.256411,-79.487183
-535.897461,10.256411,-85.897438
-529.487183,-3.846154,-79.487183
-537.179504,1.282051,-82.051285
-529.487183,-3.846154,-83.333336
-532.05127,7.692308,-79.487183
-541.025635,10.256411,-85.897438
-528.205139,-6.410256,-84.615387
-532.05127,6.410256,-76.92308
-537.179504,5.128205,-85.897438
-524.359009,-1.282051,-76.92308
-535.897461,1.282051,-82.051285
-526.923096,5.128205,-73.076927
-537.179504,2.564103,-76.92308
-542.307739,11.538462,-85.897438
-525.641052,-2.564103,-80.769234
-538.461548,3.846154,-87.179489
-530.769226,-2.564103,-82.051285
-537.179504,-1.282051,-79.487183
-529.487183,8.97436,-83.333336
-535.897461,8.97436,-79.487183
-532.05127,0.0,-79.487183
-530.769226,-3.846154,-80.769234
-538.461548,3.846154,-83.333336
-537.179504,-2.564103,-87.179489
-528.205139,7.692308,-80.769234
-533.333374,7.692308,-80.769234
-528.205139,5.128205,-87.179489
-533.333374,11.538462,-87.179489
-526.923096,-1.282051,-74.358978
-532.05127,1.282051,-92.307693
-525.641052,6.410256,-74.358978
-535.897461,6.410256,-80.769234
-539.743591,-2.564103,-83.333336
-534.615417,1.282051,-83.333336
-532.05127,0.0,-82.051285
-530.769226,-5.128205,-85.897438
-535.897461,5.128205,-78.205132
-533.333374,-3.846154,-87.179489
-523.076965,-7.692308,-85.897438
-524.359009,-3.846154,-73.076927
-537.179504,-1.282051,-76.92308
-530.769226,-6.410256,-88.46154
-534.615417,8.97436,-79.487183
-526.923096,0.0,-79.487183
-542.307739,3.846154,-76.92308
-533.333374,0.0,-85.897438
-524.359009,-5.128205,-78.205132
-529.487183,3.846154,-82.051285
-541.025635,5.128205,-82.051285
-524.359009,-6.410256,-84.615387
-535.897461,3.846154,-79.487183
-525.641052,-6.410256,-82.051285
-541.025635,7.692308,-76.92308
-528.205139,-7.692308,-84.615387
-535.897461,10.256411,-84.615387
-533.333374,6.410256,-80.769234
-538.461548,6.410256,-88.46154
-537.179504,-1.282051,-82.051285
-541.025635,-5.128205,-83.333336
-541.025635,1.282051,-87.179489
-528.205139,5.128205,-83.333336
-530.769226,-3.846154,-82.051285
-523.076965,2.564103,-83.333336
-538.461548,-5.128205,-79.487183
-535.897461,-5.128205,-89.743591
-537.179504,7.692308,-76.92308
-537.179504,2.564103,-84.615387
-533.333374,-2.564103,-88.46154
-525.641052,-5.128205,-79.487183
-528.205139,-8.97436,-79.487183
-538.461548,2.564103,-93.589745
-524.359009,5.128205,-80.769234
-543.589783,-1.282051,-83.333336
-537.179504,1.282051,-83.333336
-539.743591,3.846154,-87.179489
-533.333374,6.410256,-88.46154
-535.897461,0.0,-78.205132
-532.05127,8.97436,-83.333336
-538.461548,-5.128205,-79.487183
-534.615417,0.0,-78.205132
-533.333374,0.0,-80.769234
-533.333374,6.410256,-78.205132
-539.743591,6.410256,-83.333336
-535.897461,5.128205,-96.153847
-523.076965,6.410256,-87.179489
-535.897461,6.410256,-79.487183
-535.897461,-5.128205,-79.487183
-532.05127,15.384616,-78.205132
-534.615417,10.256411,-80.769234
-528.205139,-2.564103,-92.307693
-537.179504,14.102565,-79.487183
-537.179504,-2.564103,-79.487183
-528.205139,6.410256,-80.769234
-538.461548,-1.282051,-84.615387
-530.769226,0.0,-71.794876
-534.615417,7.692308,-80.769234
-537.179504,1.282051,-87.179489
-530.769226,-2.564103,-73.076927
-539.743591,3.846154,-92.307693
-532.05127,6.410256,-80.769234
-537.179504,0.0,-87.179489
-534.615417,8.97436,-76.92308
-535.897461,-7.692308,-85.897438
-533.333374,5.128205,-85.897438
-539.743591,2.564103,-83.333336
-537.179504,2.564103,-84.615387
-542.307739,-5.128205,-84.615387
-539.743591,3.846154,-91.025642
-532.05127,7.692308,-76.92308
-530.769226,-7.692308,-89.743591
-537.179504,11.538462,-82.051285
-538.461548,-5.128205,-84.615387
-537.179504,1.282051,-80.769234
-537.179504,12.820513,-75.641029
-535.897461,-5.128205,-91.025642
-532.05127,0.0,-87.179489
-543.589783,7.692308,-82.051285
-538.461548,7.692308,-92.307693
-532.05127,8.97436,-82.051285
-543.589783,8.97436,-76.92308
-519.230774,-5.128205,-80.769234
-538.461548,7.692308,-88.46154
-533.333374,6.410256,-88.46154
-533.333374,6.410256,-73.076927
-543.589783,2.564103,-80.769234
-528.205139,5.128205,-76.92308
-538.461548,-3.846154,-85.897438
-528.205139,-5.128205,-80.769234
-538.461548,-6.410256,-78.205132
-534.615417,7.692308,-84.615387
-525.641052,10.256411,-79.487183
-539.743591,0.0,-79.487183
-539.743591,5.128205,-83.333336
-539.743591,11.538462,-79.487183
-528.205139,-7.692308,-91.025642
-537.179504,3.846154,-83.333336
-538.461548,5.128205,-84.615387
-539.743591,-3.846154,-85.897438
-530.769226,3.846154,-75.641029
-542.307739,8.97436,-87.179489
-537.179504,-2.564103,-75.641029
-535.897461,5.128205,-85.897438
-528.205139,7.692308,-73.076927
-525.641052,-3.846154,-78.205132
-541.025635,-5.128205,-83.333336
-535.897461,6.410256,-89.743591
-532.05127,-3.846154,-80.769234
-537.179504,-6.410256,-92.307693
-526.923096,-2.564103,-71.794876
-538.461548,5.128205,-80.769234
-524.359009,8.97436,-79.487183
-535.897461,5.128205,-82.051285
-534.615417,0.0,-84.615387
-542.307739,1.282051,-79.487183
-524.359009,5.128205,-75.641029
-537.179504,6.410256,-80.769234
-526.923096,-5.128205,-79.487183
-524.359009,0.0,-73.076927
-532.05127,6.410256,-88.46154
-521.794861,-6.410256,-80.769234
-537.179504,2.564103,-83.333336
-525.641052,-1.282051,-76.92308
-541.025635,12.820513,-92.307693
-533.333374,-1.282051,-79.487183
-539.743591,5.128205,-85.897438
-532.05127,6.410256,-71.794876
-541.025635,1.282051,-73.076927
-539.743591,-5.128205,-83.333336
-530.769226,-3.846154,-71.794876
-535.897461,2.564103,-83.333336
-529.487183,-2.564103,-74.358978
-537.179504,6.410256,-74.358978
-534.615417,0.0,-84.615387
-543.589783,5.128205,-83.333336
-534.615417,-3.846154,-82.051285
-535.897461,7.692308,-71.794876
-541.025635,6.410256,-79.487183
-533.333374,0.0,-82.051285
-547.435913,2.564103,-85.897438
-538.461548,5.128205,-89.743591
-537.179504,2.564103,-76.92308
-538.461548,3.846154,-85.897438
-524.359009,0.0,-73.076927
-539.743591,3.846154,-87.179489
-530.769226,6.410256,-85.897438
-544.871826,2.564103,-79.487183
-534.615417,0.0,-80.769234
-529.487183,5.128205,-80.769234
-537.179504,-6.410256,-83.333336
-528.205139,8.97436,-76.92308
-534.615417,8.97436,-80.769234
-537.179504,7.692308,-83.333336
-537.179504,-3.846154,-89.743591
-541.025635,6.410256,-83.333336
-533.333374,-1.282051,-83.333336
-537.179504,8.97436,-78.205132
-542.307739,1.282051,-83.333336
-534.615417,-5.128205,-82.051285
-528.205139,-1.282051,-71.794876
-539.743591,-1.282051,-78.205132
-542.307739,2.564103,-85.897438
-529.487183,2.564103,-76.92308
-544.871826,1.282051,-83.333336
-534.615417,2.564103,-79.487183
-537.179504,2.564103,-83.333336
-541.025635,3.846154,-84.615387
-543.589783,2.564103,-65.384621
-544.871826,-7.692308,-84.615387
-534.615417,-3.846154,-78.205132
-542.307739,8.97436,-82.051285
-533.333374,8.97436,-84.615387
-532.05127,-5.128205,-82.051285
-537.179504,1.282051,-75.641029
-539.743591,6.410256,-78.205132
-539.743591,-3.846154,-76.92308
-534.615417,-5.128205,-87.179489
-541.025635,5.128205,-78.205132
-537.179504,-7.692308,-87.179489
-543.589783,6.410256,-83.333336
-546.15387,3.846154,-82.051285
-533.333374,2.564103,-79.487183
-543.589783,5.128205,-84.615387
-541.025635,0.0,-76.92308
-543.589783,6.410256,-84.615387
-537.179504,-6.410256,-89.743591
-532.05127,-6.410256,-74.358978
-541.025635,8.97436,-84.615387
-537.179504,-6.410256,-87.179489
-538.461548,3.846154,-79.487183
-525.641052,-5.128205,-79.487183
-538.461548,-1.282051,-82.051285
-542.307739,-7.692308,-82.051285
-532.05127,-3.846154,-82.051285
-538.461548,3.846154,-83.333336
-535.897461,1.282051,-79.487183
-533.333374,-3.846154,-74.358978
-537.179504,-3.846154,-85.897438
-535.897461,8.97436,-80.769234
-538.461548,-7.692308,-84.615387
-541.025635,1.282051,-84.615387
-534.615417,0.0,-79.487183
-538.461548,6.410256,-84.615387
-538.461548,-5.128205,-87.179489
-538.461548,-2.564103,-84.615387
-539.743591,2.564103,-78.205132
-542.307739,-5.128205,-82.051285
-541.025635,0.0,-79.487183
-539.743591,6.410256,-76.92308
-538.461548,7.692308,-76.92308
-539.743591,6.410256,-87.179489
-533.333374,5.128205,-78.205132
-539.743591,0.0,-78.205132
-534.615417,-3.846154,-85.897438
-532.05127,-7.692308,-75.641029
-535.897461,2.564103,-75.641029
-534.615417,-1.282051,-89.743591
-537.179504,-1.282051,-80.769234
-544.871826,6.410256,-85.897438
-543.589783,7.692308,-87.179489
-538.461548,-3.846154,-80.769234
-542.307739,-1.282051,-82.051285
-541.025635,-2.564103,-74.358978
-539.743591,6.410256,-76.92308
-542.307739,-1.282051,-79.487183
-537.179504,2.564103,-80.769234
-539.743591,2.564103,-76.92308
-539.743591,1.282051,-88.46154
-535.897461,-1.282051,-82.051285
-539.743591,-2.564103,-76.92308
-532.05127,0.0,-80.769234
-546.15387,1.282051,-85.897438
-539.743591,-5.128205,-79.487183
-539.743591,3.846154,-76.92308
-535.897461,3.846154,-84.615387
-541.025635,0.0,-83.333336
-537.179504,0.0,-78.205132
-539.743591,5.128205,-79.487183
-537.179504,1.282051,-78.205132
-543.589783,2.564103,-84.615387
-534.615417,1.282051,-80.769234
-548.717957,6.410256,-82.051285
-539.743591,7.692308,-85.897438
-539.743591,2.564103,-84.615387
-539.743591,8.97436,-79.487183
-532.05127,-5.128205,-85.897438
-539.743591,6.410256,-83.333336
-539.743591,6.410256,-83.333336
-542.307739,1.282051,-80.769234
-542.307739,5.128205,-80.769234
-541.025635,2.564103,-84.615387
-542.307739,3.846154,-83.333336
-543.589783,5.128205,-83.333336
-543.589783,2.564103,-78.205132
-538.461548,8.97436,-82.051285
-542.307739,-6.410256,-79.487183
-534.615417,5.128205,-79.487183
-538.461548,0.0,-83.333336
-538.461548,2.564103,-79.487183
-537.179504,-1.282051,-80.769234
-538.461548,-5.128205,-82.051285
-543.589783,2.564103,-80.769234
-541.025635,7.692308,-82.051285
-539.743591,3.846154,-89.743591
-544.871826,11.538462,-83.333336
-541.025635,5.128205,-80.769234
-539.743591,10.256411,-83.333336
-542.307739,6.410256,-82.051285
-541.025635,0.0,-83.333336
-543.589783,7.692308,-79.487183
-539.743591,-6.410256,-80.769234
-533.333374,7.692308,-80.769234
-542.307739,-7.692308,-85.897438
-532.05127,-6.410256,-83.333336
-539.743591,-1.282051,-82.051285
-543.589783,1.282051,-78.205132
-539.743591,3.846154,-84.615387
-542.307739,1.282051,-80.769234
-537.179504,7.692308,-79.487183
-538.461548,-7.692308,-80.769234
-542.307739,-1.282051,-82.051285
-533.333374,-1.282051,-83.333336
-541.025635,5.128205,-84.615387
-542.307739,3.846154,-73.076927
-535.897461,-2.564103,-82.051285
-546.15387,1.282051,-84.615387
-541.025635,3.846154,-76.92308
-539.743591,5.128205,-84.615387
-538.461548,1.282051,-80.769234
-542.307739,2.564103,-83.333336
-533.333374,-5.128205,-83.333336
-542.307739,-2.564103,-76.92308
-547.435913,8.97436,-80.769234
-538.461548,-2.564103,-79.487183
-544.871826,3.846154,-85.897438
-535.897461,7.692308,-80.769234
-534.615417,-2.564103,-79.487183
-548.717957,1.282051,-79.487183
-535.897461,3.846154,-80.769234
-542.307739,11.538462,-80.769234
-542.307739,1.282051,-84.615387
-537.179504,-1.282051,-82.051285
-543.589783,6.410256,-79.487183
-541.025635,5.128205,-85.897438
-551.282043,6.410256,-84.615387
-537.179504,3.846154,-79.487183
-541.025635,5.128205,-83.333336
-539.743591,2.564103,-83.333336
-538.461548,-1.282051,-80.769234
-534.615417,-6.410256,-85.897438
-544.871826,10.256411,-80.769234
-538.461548,-6.410256,-82.051285
-539.743591,-5.128205,-85.897438
-543.589783,8.97436,-78.205132
-544.871826,3.846154,-84.615387
-532.05127,-1.282051,-79.487183
-534.615417,6.410256,-82.051285
-538.461548,0.0,-71.794876
-537.179504,8.97436,-85.897438
-542.307739,7.692308,-74.358978
-546.15387,8.97436,-78.205132
-543.589783,6.410256,-83.333336
-543.589783,1.282051,-76.92308
-539.743591,-1.282051,-89.743591
-539.743591,5.128205,-70.512825
-539.743591,11.538462,-79.487183
-535.897461,7.692308,-73.076927
-538.461548,-2.564103,-80.769234
-538.461548,8.97436,-79.487183
-544.871826,-6.410256,-83.333336
-538.461548,0.0,-76.92308
-539.743591,-1.282051,-84.615387
-538.461548,1.282051,-85.897438
-535.897461,-2.564103,-79.487183
-539.743591,-5.128205,-82.051285
-541.025635,2.564103,-76.92308
-534.615417,1.282051,-78.205132
-542.307739,6.410256,-84.615387
-534.615417,0.0,-83.333336
-548.717957,-3.846154,-74.358978
-550.0,3.846154,-79.487183
-541.025635,6.410256,-79.487183
-551.282043,5.128205,-78.205132
-532.05127,-5.128205,-79.487183
-535.897461,-6.410256,-83.333336
-551.282043,8.97436,-82.051285
-532.05127,0.0,-82.051285
-543.589783,1.282051,-84.615387
-541.025635,2.564103,-82.051285
-541.025635,8.97436,-78.205132
-541.025635,0.0,-82.051285
-541.025635,-1.282051,-70.512825
-543.589783,6.410256,-80.769234
-534.615417,0.0,-79.487183
-547.435913,-7.692308,-91.025642
-534.615417,-1.282051,-83.333336
-535.897461,1.282051,-76.92308
-541.025635,-3.846154,-84.615387
-543.589783,11.538462,-76.92308
-555.128235,5.128205,-87.179489
-537.179504,-2.564103,-88.46154
-534.615417,-3.846154,-74.358978
-543.589783,-5.128205,-85.897438
-548.717957,8.97436,-80.769234
-547.435913,0.0,-79.487183
-541.025635,0.0,-84.615387
-546.15387,2.564103,-75.641029
-546.15387,-1.282051,-85.897438
-544.871826,0.0,-83.333336
-539.743591,7.692308,-73.076927
-544.871826,3.846154,-80.769234
-535.897461,-1.282051,-75.641029
-542.307739,3.846154,-75.641029
-542.307739,0.0,-85.897438
-535.897461,-1.282051,-80.769234
-548.717957,5.128205,-83.333336
-550.0,6.410256,-83.333336
-539.743591,5.128205,-82.051285
-550.0,7.692308,-73.076927
-547.435913,-3.846154,-87.179489
-537.179504,-3.846154,-80.769234
-539.743591,2.564103,-83.333336
-541.025635,0.0,-83.333336
-552.564148,0.0,-78.205132
-548.717957,5.128205,-75.641029
-546.15387,2.564103,-91.025642
-542.307739,2.564103,-76.92308
-548.717957,-7.692308,-84.615387
-538.461548,-1.282051,-75.641029
-551.282043,6.410256,-85.897438
-533.333374,6.410256,-76.92308
-543.589783,-6.410256,-87.179489
-539.743591,-1.282051,-80.769234
-548.717957,0.0,-75.641029
-539.743591,0.0,-88.46154
-544.871826,-1.282051,-79.487183
-547.435913,1.282051,-84.615387
-541.025635,3.846154,-82.051285
-546.15387,-3.846154,-85.897438
-538.461548,5.128205,-73.076927
-543.589783,-1.282051,-76.92308
-547.435913,-2.564103,-83.333336
-533.333374,-1.282051,-75.641029
-546.15387,3.846154,-73.076927
-547.435913,1.282051,-79.487183
-550.0,1.282051,-91.025642
-542.307739,-6.410256,-76.92308
-551.282043,2.564103,-80.769234
-541.025635,-5.128205,-75.641029
-548.717957,3.846154,-85.897438
-537.179504,8.97436,-82.051285
-543.589783,3.846154,-85.897438
-546.15387,0.0,-89.743591
-538.461548,2.564103,-80.769234
-553.846191,8.97436,-78.205132
-547.435913,3.846154,-85.897438
-551.282043,5.128205,-84.615387
-532.05127,10.256411,-79.487183
-546.15387,-3.846154,-85.897438
-539.743591,5.128205,-80.769234
-543.589783,1.282051,-80.769234
-541.025635,3.846154,-73.076927
-542.307739,-8.97436,-83.333336
-550.0,7.692308,-78.205132
-548.717957,-6.410256,-85.897438
-530.769226,-10.256411,-79.487183
-552.564148,5.128205,-87.179489
-542.307739,-1.282051,-71.794876
-550.0,7.692308,-78.205132
-550.0,6.410256,-92.307693
-539.743591,5.128205,-78.205132
-548.717957,-5.128205,-78.205132
